"Date"	"MaxTemperature	"MinTemperature	"Month"	"WeekDay"	"is_WeekDay"	"Holiday"	"Index"	"OddWeekday"	"OddHoliday"	"OddTemp"	"OddNeighbor"	"HD_predicted"	"nonWorkingDay"	"ToTag"
2014-06-22 00:00:00	26.753750000000004	15.1433	6	6	0	Day	542	0	0	0	0	0	0	0
2014-06-23 00:00:00	24.21045	16.2272	6	0	1	Day	543	0	0	0	0	0	0	0
2014-06-24 00:00:00	25.42865	14.932899999999998	6	1	1	Day	544	0	0	0	0	0	0	0
2014-06-25 00:00:00	23.5458	14.8915	6	2	1	Day	545	0	0	0	0	0	0	0
2014-06-26 00:00:00	23.57125	14.1081	6	3	1	Day	546	0	0	0	0	0	0	0
2014-06-27 00:00:00	23.7894	14.6198	6	4	1	Day	547	0	0	0	0	0	0	0
2014-06-28 00:00:00	21.41525	15.3821	6	5	0	Day	548	0	0	0	0	0	0	0
2014-06-29 00:00:00	19.293000000000006	13.621500000000005	6	6	0	Day	549	0	0	0	0	0	0	0
2014-06-30 00:00:00	21.1946	12.2954	6	0	1	Day	550	0	0	0	0	0	0	0
2014-07-01 00:00:00	23.2984	13.485	7	1	1	Day	551	0	0	0	0	0	0	0
2014-07-02 00:00:00	24.664050000000003	14.800050000000004	7	2	1	Day	552	0	0	0	0	0	0	0
2014-07-03 00:00:00	27.8702	14.464	7	3	1	Day	553	0	0	0	0	0	0	0
2014-07-04 00:00:00	24.1391	18.089625	7	4	1	Day	554	0	0	0	0	0	0	0
2014-07-05 00:00:00	23.42205	17.03775	7	5	0	Day	555	0	0	0	0	0	0	0
2014-07-06 00:00:00	21.68145	14.914574999999996	7	6	0	Day	556	0	0	0	0	0	0	0
2014-07-07 00:00:00	19.8525	13.3828	7	0	1	Day	557	0	0	0	0	0	0	0
2014-07-08 00:00:00	19.751700000000003	13.8075	7	1	1	Day	558	0	0	0	0	0	0	0
2014-07-09 00:00:00	17.99465	13.40985	7	2	1	Day	559	0	0	0	0	0	0	0
2014-07-10 00:00:00	18.3654	13.7231	7	3	1	Day	560	0	0	0	0	0	0	0
2014-07-11 00:00:00	20.74145	14.60235	7	4	1	Day	561	0	0	0	0	0	0	0
2014-07-12 00:00:00	21.2848	15.17365	7	5	0	Day	562	0	0	0	0	0	0	0
2014-07-13 00:00:00	20.586550000000006	16.108674999999998	7	6	0	Day	563	0	0	0	0	0	0	0
2014-07-14 00:00:00	23.03745	14.59765	7	0	1	Holiday	564	0	0	0	0	0	0	0
2014-07-15 00:00:00	25.3654	13.9522	7	1	1	Day	565	0	0	0	0	0	0	0
2014-07-16 00:00:00	28.33155000000001	16.299200000000006	7	2	1	Day	566	0	0	0	0	0	0	0
2014-07-17 00:00:00	31.11	17.444750000000006	7	3	1	Day	567	0	0	0	0	0	0	0
2014-07-18 00:00:00	30.749150000000004	19.22495	7	4	1	Day	568	0	0	0	0	0	0	0
2014-07-19 00:00:00	28.11685	20.194949999999995	7	5	0	Day	569	0	0	0	0	0	0	0
2014-07-20 00:00:00	22.27165	17.25085	7	6	0	Day	570	0	0	0	0	0	0	0
2014-07-21 00:00:00	22.82135	16.29095	7	0	1	Day	571	0	0	0	0	0	0	0
2014-07-22 00:00:00	23.4792	16.68645	7	1	1	Day	572	0	0	0	0	0	0	0
2014-07-23 00:00:00	27.8011	17.5711	7	2	1	Day	573	0	0	0	0	0	0	0
2014-07-24 00:00:00	27.7466	18.113950000000006	7	3	1	Day	574	0	0	0	0	0	0	0
2014-07-25 00:00:00	25.77015	17.42215	7	4	1	Day	575	0	0	0	0	0	0	0
2014-07-26 00:00:00	25.504050000000003	16.637800000000002	7	5	0	Day	576	0	0	0	0	0	0	0
2014-07-27 00:00:00	26.746400000000005	16.837449999999997	7	6	0	Day	577	0	0	0	0	0	0	0
2014-07-28 00:00:00	21.5416	16.032675	7	0	1	Day	578	0	0	0	0	0	0	0
2014-07-29 00:00:00	20.9968	14.872200000000005	7	1	1	Day	579	0	0	0	0	0	0	0
2014-07-30 00:00:00	24.14745	15.762600000000004	7	2	1	Day	580	0	0	0	0	0	0	0
2014-07-31 00:00:00	25.7558	14.86795	7	3	1	Day	581	0	0	0	0	0	0	0
2014-08-01 00:00:00	26.07035	15.756700000000002	8	4	1	Day	582	0	0	0	0	0	0	0
2014-08-02 00:00:00	23.850950000000005	16.740575	8	5	0	Day	583	0	0	0	0	0	0	0
2014-08-03 00:00:00	23.77715	15.611500000000005	8	6	0	Day	584	0	0	0	0	0	0	0
2014-08-04 00:00:00	23.530300000000004	15.57375	8	0	1	Day	585	0	0	0	0	0	0	0
2014-08-05 00:00:00	25.20805000000001	14.70315	8	1	1	Day	586	0	0	0	0	0	0	0
2014-08-06 00:00:00	23.565500000000004	16.12565	8	2	1	Day	587	0	0	0	0	0	0	0
2014-08-07 00:00:00	24.843400000000006	17.5594	8	3	1	Day	588	0	0	0	0	0	0	0
2014-08-08 00:00:00	24.277449999999995	17.47435	8	4	1	Day	589	0	0	0	0	0	0	0
2014-08-09 00:00:00	23.68945	16.12465	8	5	0	Day	590	0	0	0	0	0	0	0
2014-08-10 00:00:00	25.03995	17.571299999999994	8	6	0	Day	591	0	0	0	0	0	0	0
2014-08-11 00:00:00	21.8759	15.3123	8	0	1	Day	592	0	0	0	0	0	0	0
2014-08-12 00:00:00	21.6943	14.575950000000004	8	1	1	Day	593	0	0	0	0	0	0	0
2014-08-13 00:00:00	20.392200000000006	14.71705	8	2	1	Day	594	0	0	0	0	0	0	0
2014-08-14 00:00:00	20.3347	13.70635	8	3	1	Day	595	0	0	0	0	0	0	0
2014-08-15 00:00:00	20.077	13.3435	8	4	1	Holiday	596	0	0	0	0	0	0	0
2014-08-16 00:00:00	21.7034	12.42055	8	5	0	Day	597	0	0	0	0	0	0	0
2014-08-17 00:00:00	21.41475	12.20895	8	6	0	Day	598	0	0	0	0	0	0	0
2014-08-18 00:00:00	21.1401	13.35395	8	0	1	Day	599	0	0	0	0	0	0	0
2014-08-19 00:00:00	20.35	12.85315	8	1	1	Day	600	0	0	0	0	0	0	0
2014-08-20 00:00:00	19.99385	11.60355	8	2	1	Day	601	0	0	0	0	0	0	0
2014-08-21 00:00:00	20.73565	9.9709	8	3	1	Day	602	0	0	0	0	0	0	0
2014-08-22 00:00:00	20.55525	11.805300000000004	8	4	1	Day	603	0	0	0	0	0	0	0
2014-08-23 00:00:00	19.89795	13.195300000000005	8	5	0	Day	604	0	0	0	0	0	0	0
2014-08-24 00:00:00	20.960300000000004	10.721749999999998	8	6	0	Day	605	0	0	0	0	0	0	0
2014-08-25 00:00:00	20.613000000000003	13.782100000000002	8	0	1	Day	606	0	0	0	0	0	0	0
2014-08-26 00:00:00	22.13445	16.12105	8	1	1	Day	607	0	0	0	0	0	0	0
2014-08-27 00:00:00	22.60395	16.33035	8	2	1	Day	608	0	0	0	0	0	0	0
2014-08-28 00:00:00	24.2404	16.13505	8	3	1	Day	609	0	0	0	0	0	0	0
2014-08-29 00:00:00	22.732050000000005	15.960250000000002	8	4	1	Day	610	0	0	0	0	0	0	0
2014-08-30 00:00:00	22.5421	14.46775	8	5	0	Day	611	0	0	0	0	0	0	0
2014-08-31 00:00:00	21.87535	14.40635	8	6	0	Day	612	0	0	0	0	0	0	0
2014-09-01 00:00:00	22.51485	12.5867	9	0	1	Day	613	0	0	0	0	0	0	0
2014-09-02 00:00:00	23.51295	13.2541	9	1	1	Day	614	0	0	0	0	0	0	0
2014-09-03 00:00:00	23.80785	13.160700000000002	9	2	1	Day	615	0	0	0	0	0	0	0
2014-09-04 00:00:00	23.72935	13.57155	9	3	1	Day	616	0	0	0	0	0	0	0
2014-09-05 00:00:00	24.116300000000006	15.75505	9	4	1	Day	617	0	0	0	0	0	0	0
2014-09-06 00:00:00	24.9033	15.0319	9	5	0	Day	618	0	0	0	0	0	0	0
2014-09-07 00:00:00	26.30065	15.27075	9	6	0	Day	619	0	0	0	0	0	0	0
2014-09-08 00:00:00	26.240050000000004	16.4185	9	0	1	Day	620	0	0	0	0	0	0	0
2014-09-09 00:00:00	24.00775	15.83575	9	1	1	Day	621	0	0	0	0	0	0	0
2014-09-10 00:00:00	23.7255	14.3942	9	2	1	Day	622	0	0	0	0	0	0	0
2014-09-11 00:00:00	22.58635000000001	12.61115	9	3	1	Day	623	0	0	0	0	0	0	0
2014-09-12 00:00:00	22.6255	12.4693	9	4	1	Day	624	0	0	0	0	0	0	0
2014-09-13 00:00:00	23.2723	12.946700000000002	9	5	0	Day	625	0	0	0	0	0	0	0
2014-09-14 00:00:00	23.1103	14.3009	9	6	0	Day	626	0	0	0	0	0	0	0
2014-09-15 00:00:00	24.5082	14.3335	9	0	1	Day	627	0	0	0	0	0	0	0
2014-09-16 00:00:00	26.1077	14.0734	9	1	1	Day	628	0	0	0	0	0	0	0
2014-09-17 00:00:00	25.66175	17.050649999999994	9	2	1	Day	629	0	0	0	0	0	0	0
2014-09-18 00:00:00	24.63015	17.29775	9	3	1	Day	630	0	0	0	0	0	0	0
2014-09-19 00:00:00	24.789400000000004	16.95245	9	4	1	Day	631	0	0	0	0	0	0	0
2014-09-20 00:00:00	25.26105	15.70985	9	5	0	Day	632	0	0	0	0	0	0	0
2014-09-21 00:00:00	21.35775	14.605900000000005	9	6	0	Day	633	0	0	0	0	0	0	0
2014-09-22 00:00:00	19.21075	12.191950000000002	9	0	1	Day	634	0	0	0	0	0	0	0
2014-09-23 00:00:00	19.065800000000007	9.7505	9	1	1	Day	635	0	0	0	0	0	0	0
2014-09-24 00:00:00	18.01635	10.23115	9	2	1	Day	636	0	0	0	0	0	0	0
2014-09-25 00:00:00	19.355650000000004	9.9858	9	3	1	Day	637	0	0	0	0	0	0	0
2014-09-26 00:00:00	21.3431	8.9292	9	4	1	Day	638	0	0	0	0	0	0	0
2014-09-27 00:00:00	23.5194	10.97595	9	5	0	Day	639	0	0	0	0	0	0	0
2014-09-28 00:00:00	24.13205000000001	12.0914	9	6	0	Day	640	0	0	0	0	0	0	0
2014-09-29 00:00:00	21.3949	15.50975	9	0	1	Day	641	0	0	0	0	0	0	0
2014-09-30 00:00:00	21.8731	14.7077	9	1	1	Day	642	0	0	0	0	0	0	0
2014-10-01 00:00:00	22.691350000000003	13.293550000000002	10	2	1	Day	643	0	0	0	0	0	0	0
2014-10-02 00:00:00	22.51185	13.41755	10	3	1	Day	644	0	0	0	0	0	0	0
2014-10-03 00:00:00	23.3164	12.2559	10	4	1	Day	645	0	0	0	0	0	0	0
2014-10-04 00:00:00	21.94435	11.8985	10	5	0	Day	646	0	0	0	0	0	0	0
2014-10-05 00:00:00	16.385800000000003	10.2919	10	6	0	Day	647	0	0	0	0	0	0	0
2014-10-06 00:00:00	17.20525	9.62355	10	0	1	Day	648	0	0	0	0	0	0	0
2014-10-07 00:00:00	17.72505	13.87435	10	1	1	Day	649	0	0	0	0	0	0	0
2014-10-08 00:00:00	21.28805	14.05585	10	2	1	Day	650	0	0	0	0	0	0	0
2014-10-09 00:00:00	19.93765	14.802775	10	3	1	Day	651	0	0	0	0	0	0	0
2014-10-10 00:00:00	18.354800000000004	13.255150000000002	10	4	1	Day	652	0	0	0	0	0	0	0
2014-10-11 00:00:00	19.3572	12.411	10	5	0	Day	653	0	0	0	0	0	0	0
2014-10-12 00:00:00	18.58	12.253550000000002	10	6	0	Day	654	0	0	0	0	0	0	0
2014-10-13 00:00:00	18.0783	11.655825	10	0	1	Day	655	0	0	0	0	0	0	0
2014-10-14 00:00:00	19.03095	10.182849999999998	10	1	1	Day	656	0	0	0	0	0	0	0
2014-10-15 00:00:00	18.211950000000005	11.8694	10	2	1	Day	657	0	0	0	0	0	0	0
2014-10-16 00:00:00	19.22345	14.795199999999998	10	3	1	Day	658	0	0	0	0	0	0	0
2014-10-17 00:00:00	20.890750000000004	14.503850000000002	10	4	1	Day	659	0	0	0	0	0	0	0
2014-10-18 00:00:00	24.11165	13.92805	10	5	0	Day	660	0	0	0	0	0	0	0
2014-10-19 00:00:00	23.4375	14.76175	10	6	0	Day	661	0	0	0	0	0	0	0
2014-10-20 00:00:00	20.306950000000004	14.067700000000002	10	0	1	Day	662	0	0	0	0	0	0	0
2014-10-21 00:00:00	18.0698	11.149075000000002	10	1	1	Day	663	0	0	0	0	0	0	0
2014-10-22 00:00:00	13.703350000000002	8.277500000000002	10	2	1	Day	664	0	0	0	0	0	0	0
2014-10-23 00:00:00	14.97175	8.934750000000003	10	3	1	Day	665	0	0	0	0	0	0	0
2014-10-24 00:00:00	16.614199999999997	9.25555	10	4	1	Day	666	0	0	0	0	0	0	0
2014-10-25 00:00:00	17.37765	10.999800000000002	10	5	0	Day	667	0	0	0	0	0	0	0
2014-10-26 00:00:00	17.923000000000005	9.673699999999998	10	6	0	Day	668	0	0	0	0	0	0	0
2014-10-27 00:00:00	17.85555	8.627600000000001	10	0	1	Day	669	0	0	0	0	0	0	0
2014-10-28 00:00:00	15.8773	9.31055	10	1	1	Day	670	0	0	0	0	0	0	0
2014-10-29 00:00:00	17.804949999999995	9.0135	10	2	1	Day	671	0	0	0	0	0	0	0
2014-10-30 00:00:00	19.85115	10.1072	10	3	1	Day	672	0	0	0	0	0	0	0
2014-10-31 00:00:00	21.486100000000004	10.55645	10	4	1	Day	673	0	0	0	0	0	0	0
2014-11-01 00:00:00	19.9534	10.48065	11	5	0	Holiday	674	0	0	0	0	0	0	0
2014-11-02 00:00:00	17.547	11.5088	11	6	0	Day	675	0	0	0	0	0	0	0
2014-11-03 00:00:00	15.2877	11.273125	11	0	1	Day	676	0	0	0	0	0	0	0
2014-11-04 00:00:00	11.9484	7.80335	11	1	1	Day	677	0	0	0	0	0	0	0
2014-11-05 00:00:00	11.050999999999998	6.195925000000001	11	2	1	Day	678	0	0	0	0	0	0	0
2014-11-06 00:00:00	12.1573	4.549999999999999	11	3	1	Day	679	0	0	0	0	0	0	0
2014-11-07 00:00:00	13.72575	7.047150000000001	11	4	1	Day	680	0	0	0	0	0	0	0
2014-11-08 00:00:00	14.3353	7.257650000000001	11	5	0	Day	681	0	0	0	0	0	0	0
2014-11-09 00:00:00	12.1991	7.983625	11	6	0	Day	682	0	0	0	0	0	0	0
2014-11-10 00:00:00	12.8602	6.98735	11	0	1	Day	683	0	0	0	0	0	0	0
2014-11-11 00:00:00	14.4519	7.86115	11	1	1	Holiday	684	0	0	0	0	0	0	0
2014-11-12 00:00:00	13.7212	7.89745	11	2	1	Day	685	0	0	0	0	0	0	0
2014-11-13 00:00:00	14.9283	7.566349999999999	11	3	1	Day	686	0	0	0	0	0	0	0
2014-11-14 00:00:00	12.86915	9.5571	11	4	1	Day	687	0	0	0	0	0	0	0
2014-11-15 00:00:00	12.5814	8.15745	11	5	0	Day	688	0	0	0	0	0	0	0
2014-11-16 00:00:00	11.635600000000002	7.7404	11	6	0	Day	689	0	0	0	0	0	0	0
2014-11-17 00:00:00	10.452049999999998	7.8404	11	0	1	Day	690	0	0	0	0	0	0	0
2014-11-18 00:00:00	11.6702	6.300225000000001	11	1	1	Day	691	0	0	0	0	0	0	0
2014-11-19 00:00:00	11.40895	5.7455500000000015	11	2	1	Day	692	0	0	0	0	0	0	0
2014-11-20 00:00:00	12.2131	6.78425	11	3	1	Day	693	0	0	0	0	0	0	0
2014-11-21 00:00:00	14.476300000000005	7.409299999999999	11	4	1	Day	694	0	0	0	0	0	0	0
2014-11-22 00:00:00	15.709800000000005	9.5365	11	5	0	Day	695	0	0	0	0	0	0	0
2014-11-23 00:00:00	16.3226	10.5607	11	6	0	Day	696	0	0	0	0	0	0	0
2014-11-24 00:00:00	13.4268	10.451375000000002	11	0	1	Day	697	0	0	0	0	0	0	0
2014-11-25 00:00:00	12.35525	10.042799999999998	11	1	1	Day	698	0	0	0	0	0	0	0
2014-11-26 00:00:00	12.9	9.4811	11	2	1	Day	699	0	0	0	0	0	0	0
2014-11-27 00:00:00	12.771200000000002	8.944999999999997	11	3	1	Day	700	0	0	0	0	0	0	0
2014-11-28 00:00:00	15.1554	10.8208	11	4	1	Day	701	0	0	0	0	0	0	0
2014-11-29 00:00:00	13.2365	8.022499999999999	11	5	0	Day	702	0	0	0	0	0	0	0
2014-11-30 00:00:00	9.3418	7.302250000000003	11	6	0	Day	703	0	0	0	0	0	0	0
2014-12-01 00:00:00	7.662400000000001	5.092025	12	0	1	Day	704	0	0	0	0	0	0	0
2014-12-02 00:00:00	6.1811000000000025	4.589275	12	1	1	Day	705	0	0	0	0	0	0	0
2014-12-03 00:00:00	5.48615	3.78355	12	2	1	Day	706	0	0	0	0	0	0	0
2014-12-04 00:00:00	5.860299999999999	3.50335	12	3	1	Day	707	0	0	0	0	0	0	0
2014-12-05 00:00:00	7.018750000000002	4.1956500000000005	12	4	1	Day	708	0	0	0	0	0	0	0
2014-12-06 00:00:00	6.97115	3.4463	12	5	0	Day	709	0	0	0	0	0	0	0
2014-12-07 00:00:00	7.23755	2.84845	12	6	0	Day	710	0	0	0	0	0	0	0
2014-12-08 00:00:00	7.84735	3.6714	12	0	1	Day	711	0	0	0	0	0	0	0
2014-12-09 00:00:00	7.1541	2.347	12	1	1	Day	712	0	0	0	0	0	0	0
2014-12-10 00:00:00	8.964300000000003	3.878600000000001	12	2	1	Day	713	0	0	0	0	0	0	0
2014-12-11 00:00:00	9.9841	6.69	12	3	1	Day	714	0	0	0	0	0	0	0
2014-12-12 00:00:00	10.81015	6.6974	12	4	1	Day	715	0	0	0	0	0	0	0
2014-12-13 00:00:00	8.8638	5.4422000000000015	12	5	0	Day	716	0	0	0	0	0	0	0
2014-12-14 00:00:00	7.9140000000000015	4.078	12	6	0	Day	717	0	0	0	0	0	0	0
2014-12-15 00:00:00	8.97465	5.15305	12	0	1	Day	718	0	0	0	0	0	0	0
2014-12-16 00:00:00	9.70995	6.923450000000001	12	1	1	Day	719	0	0	0	0	0	0	0
2014-12-17 00:00:00	10.4092	6.87025	12	2	1	Day	720	0	0	0	0	0	0	0
2014-12-18 00:00:00	12.88065	10.3662	12	3	1	Day	721	0	0	0	0	0	0	0
2014-12-19 00:00:00	12.241	8.3908	12	4	1	Day	722	0	0	0	0	0	0	0
2014-12-20 00:00:00	10.34305	6.414549999999998	12	5	0	Day	723	0	0	0	0	0	0	0
2014-12-21 00:00:00	9.5507	5.939349999999999	12	6	0	Day	724	0	0	0	0	0	0	0
2014-12-22 00:00:00	10.23005	5.38745	12	0	1	Day	725	0	0	0	0	0	0	0
2014-12-23 00:00:00	9.23995	4.73	12	1	1	Day	726	0	0	0	0	0	0	0
2014-12-24 00:00:00	10.42215	5.74255	12	2	1	Day	727	0	0	0	0	0	0	0
2014-12-25 00:00:00	9.7182	4.096725	12	3	1	Holiday	728	0	0	0	0	0	0	0
2014-12-26 00:00:00	6.79565	2.7608500000000005	12	4	1	Day	729	0	0	0	0	0	0	0
2014-12-27 00:00:00	6.6258	2.747325	12	5	0	Day	730	0	0	0	0	0	0	0
2014-12-28 00:00:00	2.5422	-2.465525	12	6	0	Day	731	0	0	0	0	0	0	0
2014-12-29 00:00:00	3.3966000000000003	-3.71945	12	0	1	Day	732	0	0	0	0	0	0	0
2014-12-30 00:00:00	4.8210000000000015	-0.73785	12	1	1	Day	733	0	0	0	0	0	0	0
2014-12-31 00:00:00	5.4915	-0.6629750000000002	12	2	1	Day	734	0	0	0	0	0	0	0
2015-01-01 00:00:00	5.75265	-1.6364	1	3	1	Holiday	735	0	0	0	0	0	0	0
2015-01-02 00:00:00	8.72415	1.7937999999999994	1	4	1	Day	736	0	0	0	0	0	0	0
2015-01-03 00:00:00	11.7957	3.6125	1	5	0	Day	737	0	0	0	0	0	0	0
2015-01-04 00:00:00	9.28555	3.149875	1	6	0	Day	738	0	0	0	0	0	0	0
2015-01-05 00:00:00	5.8805000000000005	0.8512250000000002	1	0	1	Day	739	0	0	0	0	0	0	0
2015-01-06 00:00:00	6.0918	0.11755000000000017	1	1	1	Day	740	0	0	0	0	0	0	0
2015-01-07 00:00:00	7.5546000000000015	1.53045	1	2	1	Day	741	0	0	0	0	0	0	0
2015-01-08 00:00:00	11.275950000000002	5.5171	1	3	1	Day	742	0	0	0	0	0	0	0
2015-01-09 00:00:00	13.074750000000002	7.3432499999999985	1	4	1	Day	743	0	0	0	0	0	0	0
2015-01-10 00:00:00	13.86885	8.2675	1	5	0	Day	744	0	0	0	0	0	0	0
2015-01-11 00:00:00	9.1421	4.9932	1	6	0	Day	745	0	0	0	0	0	0	0
2015-01-12 00:00:00	10.56435	4.063100000000001	1	0	1	Day	746	0	0	0	0	0	0	0
2015-01-13 00:00:00	11.964	6.18595	1	1	1	Day	747	0	0	0	0	0	0	0
2015-01-14 00:00:00	9.9447	6.2109	1	2	1	Day	748	0	0	0	0	0	0	0
2015-01-15 00:00:00	11.2075	7.234199999999999	1	3	1	Day	749	0	0	0	0	0	0	0
2015-01-16 00:00:00	8.153550000000001	3.86235	1	4	1	Day	750	0	0	0	0	0	0	0
2015-01-17 00:00:00	7.0136	1.4914250000000002	1	5	0	Day	751	0	0	0	0	0	0	0
2015-01-18 00:00:00	6.000400000000001	0.4945000000000001	1	6	0	Day	752	0	0	0	0	0	0	0
2015-01-19 00:00:00	4.60225	1.382025	1	0	1	Day	753	0	0	0	0	0	0	0
2015-01-20 00:00:00	4.0746	0.57455	1	1	1	Day	754	0	0	0	0	0	0	0
2015-01-21 00:00:00	4.4612500000000015	0.6431000000000001	1	2	1	Day	755	0	0	0	0	0	0	0
2015-01-22 00:00:00	4.2242	0.4920749999999999	1	3	1	Day	756	0	0	0	0	0	0	0
2015-01-23 00:00:00	3.86255	0.013300000000000006	1	4	1	Day	757	0	0	0	0	0	0	0
2015-01-24 00:00:00	5.911900000000001	0.7657000000000003	1	5	0	Day	758	0	0	0	0	0	0	0
2015-01-25 00:00:00	6.4251999999999985	0.6852	1	6	0	Day	759	0	0	0	0	0	0	0
2015-01-26 00:00:00	7.252599999999998	3.260050000000001	1	0	1	Day	760	0	0	0	0	0	0	0
2015-01-27 00:00:00	7.108149999999998	3.85565	1	1	1	Day	761	0	0	0	0	0	0	0
2015-01-28 00:00:00	8.358099999999999	4.22735	1	2	1	Day	762	0	0	0	0	0	0	0
2015-01-29 00:00:00	7.0792	3.839925	1	3	1	Day	763	0	0	0	0	0	0	0
2015-01-30 00:00:00	5.8591	2.38485	1	4	1	Day	764	0	0	0	0	0	0	0
2015-01-31 00:00:00	5.588250000000001	1.5832000000000004	1	5	0	Day	765	0	0	0	0	0	0	0
2015-02-01 00:00:00	4.7883499999999986	1.9865	2	6	0	Day	766	0	0	0	0	0	0	0
2015-02-02 00:00:00	5.17425	-0.05504999999999991	2	0	1	Day	767	0	0	0	0	0	0	0
2015-02-03 00:00:00	2.79795	-0.7199000000000002	2	1	1	Day	768	0	0	0	0	0	0	0
2015-02-04 00:00:00	3.34105	-0.26149999999999984	2	2	1	Day	769	0	0	0	0	0	0	0
2015-02-05 00:00:00	2.6773	-0.396775	2	3	1	Day	770	0	0	0	0	0	0	0
2015-02-06 00:00:00	1.9975	-0.84985	2	4	1	Day	771	0	0	0	0	0	0	0
2015-02-07 00:00:00	4.9249	-1.2146499999999998	2	5	0	Day	772	0	0	0	0	0	0	0
2015-02-08 00:00:00	6.358700000000002	1.0166000000000002	2	6	0	Day	773	0	0	0	0	0	0	0
2015-02-09 00:00:00	7.01215	-0.6317500000000001	2	0	1	Day	774	0	0	0	0	0	0	0
2015-02-10 00:00:00	7.497200000000001	1.0802999999999998	2	1	1	Day	775	0	0	0	0	0	0	0
2015-02-11 00:00:00	9.7744	-0.20464999999999994	2	2	1	Day	776	0	0	0	0	0	0	0
2015-02-12 00:00:00	9.574300000000003	-0.39935	2	3	1	Day	777	0	0	0	0	0	0	0
2015-02-13 00:00:00	11.748699999999998	3.2171	2	4	1	Day	778	0	0	0	0	0	0	0
2015-02-14 00:00:00	8.61965	5.0322	2	5	0	Day	779	0	0	0	0	0	0	0
2015-02-15 00:00:00	8.28375	3.929025	2	6	0	Day	780	0	0	0	0	0	0	0
2015-02-16 00:00:00	7.9868000000000015	2.9523	2	0	1	Day	781	0	0	0	0	0	0	0
2015-02-17 00:00:00	7.934649999999999	3.1904250000000003	2	1	1	Day	782	0	0	0	0	0	0	0
2015-02-18 00:00:00	7.62485	1.4916000000000005	2	2	1	Day	783	0	0	0	0	0	0	0
2015-02-19 00:00:00	9.0042	0.06910000000000005	2	3	1	Day	784	0	0	0	0	0	0	0
2015-02-20 00:00:00	10.28545	3.7241	2	4	1	Day	785	0	0	0	0	0	0	0
2015-02-21 00:00:00	6.16865	2.069725	2	5	0	Day	786	0	0	0	0	0	0	0
2015-02-22 00:00:00	7.6516	1.06475	2	6	0	Day	787	0	0	0	0	0	0	0
2015-02-23 00:00:00	9.6	4.504025	2	0	1	Day	788	0	0	0	0	0	0	0
2015-02-24 00:00:00	8.41305	3.628600000000001	2	1	1	Day	789	0	0	0	0	0	0	0
2015-02-25 00:00:00	9.695	4.2899	2	2	1	Day	790	0	0	0	0	0	0	0
2015-02-26 00:00:00	11.0941	6.1424	2	3	1	Day	791	0	0	0	0	0	0	0
2015-02-27 00:00:00	8.288350000000001	2.713475	2	4	1	Day	792	0	0	0	0	0	0	0
2015-02-28 00:00:00	9.57985	1.9571	2	5	0	Day	793	0	0	0	0	0	0	0
2015-03-01 00:00:00	11.68235	7.536100000000001	3	6	0	Day	794	0	0	0	0	0	0	0
2015-03-02 00:00:00	11.56835	5.904025	3	0	1	Day	795	0	0	0	0	0	0	0
2015-03-03 00:00:00	11.71605	4.8721000000000005	3	1	1	Day	796	0	0	0	0	0	0	0
2015-03-04 00:00:00	8.48755	2.899725	3	2	1	Day	797	0	0	0	0	0	0	0
2015-03-05 00:00:00	10.5587	1.5417500000000004	3	3	1	Day	798	0	0	0	0	0	0	0
2015-03-06 00:00:00	12.59635	0.4413000000000001	3	4	1	Day	799	0	0	0	0	0	0	0
2015-03-07 00:00:00	15.315999999999999	1.7301000000000002	3	5	0	Day	800	0	0	0	0	0	0	0
2015-03-08 00:00:00	16.43185	2.3321499999999995	3	6	0	Day	801	0	0	0	0	0	0	0
2015-03-09 00:00:00	14.1067	5.53375	3	0	1	Day	802	0	0	0	0	0	0	0
2015-03-10 00:00:00	13.7949	5.974500000000003	3	1	1	Day	803	0	0	0	0	0	0	0
2015-03-11 00:00:00	14.9685	6.9141	3	2	1	Day	804	0	0	0	0	0	0	0
2015-03-12 00:00:00	14.635700000000002	4.3694500000000005	3	3	1	Day	805	0	0	0	0	0	0	0
2015-03-13 00:00:00	11.2042	4.450900000000002	3	4	1	Day	806	0	0	0	0	0	0	0
2015-03-14 00:00:00	9.2638	3.811150000000001	3	5	0	Day	807	0	0	0	0	0	0	0
2015-03-15 00:00:00	8.48895	4.1805	3	6	0	Day	808	0	0	0	0	0	0	0
2015-03-16 00:00:00	12.22945	4.042000000000002	3	0	1	Day	809	0	0	0	0	0	0	0
2015-03-17 00:00:00	15.8089	3.94555	3	1	1	Day	810	0	0	0	0	0	0	0
2015-03-18 00:00:00	15.978150000000005	7.0546	3	2	1	Day	811	0	0	0	0	0	0	0
2015-03-19 00:00:00	11.8956	5.6591000000000005	3	3	1	Day	812	0	0	0	0	0	0	0
2015-03-20 00:00:00	11.555049999999998	6.5425499999999985	3	4	1	Day	813	0	0	0	0	0	0	0
2015-03-21 00:00:00	10.38535	6.101600000000001	3	5	0	Day	814	0	0	0	0	0	0	0
2015-03-22 00:00:00	9.461849999999998	4.1252	3	6	0	Day	815	0	0	0	0	0	0	0
2015-03-23 00:00:00	13.687649999999998	2.2340500000000003	3	0	1	Day	816	0	0	0	0	0	0	0
2015-03-24 00:00:00	10.63075	5.473750000000001	3	1	1	Day	817	0	0	0	0	0	0	0
