Date	MaxTemperature	MinTemperature	MeanTemperature	DailyConsumption	Month	Weekday	is_WeekDay	Holiday	Index	year	load_variation_mean	potential_bridge_holiday	snow	floods	storm	hurricane	heavy_rains	cold	hot	OddWeekday	OddHoliday	OddTemp	OddNeighbor	HD_predicted	nonWorkingDay	ToTag
2014-01-05 00:00:00	9.34085	5.229850000000001	7.219986979166667	2794007.0	1	6	0	Day	374	2014.0	0.09009239229370108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-01-06 00:00:00	12.869650000000002	8.1823	10.20540859375	3089094.0	1	0	1	Day	375	2014.0	0.10377823472168839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-01-07 00:00:00	13.03465	9.286699999999998	10.775514322916665	3066934.0	1	1	1	Day	376	2014.0	0.10347442074594053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-01-08 00:00:00	13.4115	8.248800000000001	10.53495625	3027217.0	1	2	1	Day	377	2014.0	0.10412824263526924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-01-09 00:00:00	11.7445	7.053775	9.8119234375	3080233.0	1	3	1	Day	378	2014.0	0.10224672801353245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-01-10 00:00:00	9.8244	5.08445	6.907553645833334	3151864.0	1	4	1	Day	379	2014.0	0.10692297587416628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-01-11 00:00:00	10.038000000000002	5.17415	7.403926041666668	2877024.0	1	5	0	Day	380	2014.0	0.09453589377525325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-01-12 00:00:00	9.327149999999998	4.53815	6.603333333333334	2830811.0	1	6	0	Day	381	2014.0	0.09350363693367715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-01-13 00:00:00	9.5787	5.8676249999999985	7.620497916666667	3185631.0	1	0	1	Day	382	2014.0	0.10445337689001696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-01-14 00:00:00	8.29235	4.099675	5.634093750000001	3324206.0	1	1	1	Day	383	2014.0	0.10763720522066128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-15 00:00:00	8.507850000000001	3.9622	6.257880208333333	3410417.0	1	2	1	Day	384	2014.0	0.10194469072770128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-16 00:00:00	9.7373	7.2772000000000014	8.143836979166666	3308216.0	1	3	1	Day	385	2014.0	0.10435565894460101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-17 00:00:00	11.1099	5.897	7.673038020833334	3235475.0	1	4	1	Day	386	2014.0	0.10725877026841397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-18 00:00:00	10.12315	4.766150000000001	7.140777604166668	2969511.0	1	5	0	Day	387	2014.0	0.09200944071377098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-19 00:00:00	8.512150000000002	5.273675000000001	6.636103125000001	2829476.0	1	6	0	Day	388	2014.0	0.09562322800424565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-20 00:00:00	7.33145	4.076825	5.375335416666668	3321655.0	1	0	1	Day	389	2014.0	0.10702247050949897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-21 00:00:00	6.79455	2.90315	4.387960416666666	3470278.0	1	1	1	Day	390	2014.0	0.10700825699016568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-22 00:00:00	6.7464	2.29625	4.284591145833334	3503814.0	1	2	1	Day	391	2014.0	0.10616255258983831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-23 00:00:00	8.330699999999998	4.296900000000001	6.190368229166668	3458287.0	1	3	1	Day	392	2014.0	0.10443205661101713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-24 00:00:00	7.590600000000001	4.9620750000000005	6.212488020833334	3399602.0	1	4	1	Day	393	2014.0	0.10462038574218245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-25 00:00:00	8.5502	4.22325	6.238724479166667	3089155.0	1	5	0	Day	394	2014.0	0.09425695345833852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-26 00:00:00	9.63395	6.08195	7.855709375	2905899.0	1	6	0	Day	395	2014.0	0.09091322303519532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-27 00:00:00	7.356350000000003	3.656875	5.602203125	3359575.0	1	0	1	Day	396	2014.0	0.10819330916457406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-28 00:00:00	7.459400000000001	3.0222	4.799807291666666	3514230.0	1	1	1	Day	397	2014.0	0.10484602536159755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-29 00:00:00	6.2682	3.4196000000000004	4.570200520833333	3523792.0	1	2	1	Day	398	2014.0	0.10573081694009133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-30 00:00:00	6.71995	3.60675	4.8086921875	3468358.0	1	3	1	Day	399	2014.0	0.10295740398019411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-01-31 00:00:00	8.1906	1.66945	4.6644921875	3494023.0	1	4	1	Day	400	2014.0	0.1077491366854105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-01 00:00:00	8.058850000000001	4.306525	6.262248437500001	3152003.0	2	5	0	Day	401	2014.0	0.09439908865167085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-02 00:00:00	8.6202	2.8859	5.088764583333334	3015487.0	2	6	0	Day	402	2014.0	0.09268102950226625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-03 00:00:00	8.81025	1.34355	4.792231770833333	3372133.0	2	0	1	Day	403	2014.0	0.10667956935558465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-04 00:00:00	9.392500000000002	3.9507	6.448246875	3377428.0	2	1	1	Day	404	2014.0	0.11009081399556074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-05 00:00:00	8.661349999999999	6.191025	7.338083854166666	3434317.0	2	2	1	Day	405	2014.0	0.10720013950116439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-06 00:00:00	11.49785	4.8338	8.122496875000001	3385599.0	2	3	1	Day	406	2014.0	0.10611813534192195	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-07 00:00:00	11.106849999999998	6.8034750000000015	9.054454166666668	3223509.0	2	4	1	Day	407	2014.0	0.1072641003381639	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-08 00:00:00	8.77365	5.956150000000001	7.094230208333333	3039842.0	2	5	0	Day	408	2014.0	0.09518971566458198	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-09 00:00:00	9.0381	4.3850500000000014	6.409167708333334	2944254.0	2	6	0	Day	409	2014.0	0.09180689806327239	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-10 00:00:00	8.159749999999999	5.7869	6.60245	3259984.0	2	0	1	Day	410	2014.0	0.10273709443052904	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-11 00:00:00	8.4079	3.68985	5.891060416666666	3389923.0	2	1	1	Day	411	2014.0	0.10408737876718623	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-12 00:00:00	10.024	3.4282000000000004	6.610740625000001	3400719.0	2	2	1	Day	412	2014.0	0.10835321125707294	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-13 00:00:00	9.615299999999998	5.419250000000001	7.2227640625000005	3376571.0	2	3	1	Day	413	2014.0	0.10560111857617555	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-14 00:00:00	9.985954	5.315000000000001	7.6504769999999995	3322272.0	2	4	1	Day	414	2014.0	0.10246703756319758	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-15 00:00:00	11.026150000000005	7.0341999999999985	9.495352166666665	2887033.0	2	5	0	Day	415	2014.0	0.09576358650766129	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-16 00:00:00	10.07745	5.3554	7.316240104166667	2780199.0	2	6	0	Day	416	2014.0	0.0929741833385142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-17 00:00:00	11.772049999999998	3.37115	6.972351562499999	3125846.0	2	0	1	Day	417	2014.0	0.10728897399699706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-18 00:00:00	10.86815	4.7292	7.544822395833333	3239629.0	2	1	1	Day	418	2014.0	0.10598666028808953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-19 00:00:00	11.35185	6.839000000000001	8.793446875	3182563.0	2	2	1	Day	419	2014.0	0.10308532565419326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-20 00:00:00	12.451250000000002	7.737500000000002	9.524409375	3124812.0	2	3	1	Day	420	2014.0	0.10106878259879075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-21 00:00:00	9.43405	5.05175	7.428826562499999	3131721.0	2	4	1	Day	421	2014.0	0.10217743710678297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-22 00:00:00	10.854900000000002	4.38585	7.140713020833334	2913652.0	2	5	0	Day	422	2014.0	0.09092565986461193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-23 00:00:00	13.2252	4.696150000000001	8.387121875	2674136.0	2	6	0	Day	423	2014.0	0.08880073872429349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-24 00:00:00	14.5278	5.0672000000000015	9.284469270833334	2987007.0	2	0	1	Day	424	2014.0	0.1035916822804397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-25 00:00:00	11.4984	6.8054000000000014	8.618627083333333	3103568.0	2	1	1	Day	425	2014.0	0.09495874597541692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-26 00:00:00	9.6785	4.440599999999999	6.738475520833333	3144596.0	2	2	1	Day	426	2014.0	0.0981532344455612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-27 00:00:00	9.266250000000003	4.2816	6.530220833333334	3281697.0	2	3	1	Day	427	2014.0	0.10013246701271396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-02-28 00:00:00	8.04205	4.91615	6.227061458333334	3285674.0	2	4	1	Day	428	2014.0	0.09857253326589156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-03-01 00:00:00	8.9223	3.76195	5.802435416666667	2998597.0	3	5	0	Day	429	2014.0	0.09496229935525023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-03-02 00:00:00	10.263149999999998	1.62	5.957264062499999	2846331.0	3	6	0	Day	430	2014.0	0.0852775626195682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-03-03 00:00:00	8.294749999999999	4.8215	6.286681770833334	3205806.0	3	0	1	Day	431	2014.0	0.10275486132969554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-03-04 00:00:00	10.118050000000002	4.2807	6.799046875000001	3223979.0	3	1	1	Day	432	2014.0	0.09770728527648097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-03-05 00:00:00	12.732350000000002	3.11125	7.5473328125	3111043.0	3	2	1	Day	433	2014.0	0.10197844783611765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-03-06 00:00:00	13.902350000000002	2.94295	8.015161458333333	3088089.0	3	3	1	Day	434	2014.0	0.10861083129498779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-03-07 00:00:00	15.0895	2.28415	8.505391145833334	3009638.0	3	4	1	Day	435	2014.0	0.10335182914169137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-08 00:00:00	17.724750000000004	4.175000000000002	10.419784375	2615897.0	3	5	0	Day	436	2014.0	0.0923718854567684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-09 00:00:00	19.415900000000004	5.23645	11.85090625	2376967.0	3	6	0	Day	437	2014.0	0.08650170197214299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-10 00:00:00	17.954050000000006	4.60395	10.97090625	2725074.0	3	0	1	Day	438	2014.0	0.1021330198588666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-11 00:00:00	15.2583	6.10525	10.089393229166667	2802120.0	3	1	1	Day	439	2014.0	0.09986596352521585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-12 00:00:00	16.805750000000003	5.3316500000000016	10.342066666666668	2801391.0	3	2	1	Day	440	2014.0	0.10045937795737833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-13 00:00:00	17.736	4.1247	10.302104166666666	2790418.0	3	3	1	Day	441	2014.0	0.10181499236378551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-14 00:00:00	17.4	4.721500000000002	10.6480828125	2731305.0	3	4	1	Day	442	2014.0	0.098035972911062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-15 00:00:00	14.0159	6.8376	10.015055208333335	2500584.0	3	5	0	Day	443	2014.0	0.08922003754462386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-16 00:00:00	16.98715	6.913550000000001	11.296524479166665	2315633.0	3	6	0	Day	444	2014.0	0.09103581463944448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-17 00:00:00	15.63995	6.420050000000002	10.451720833333333	2661697.0	3	0	1	Day	445	2014.0	0.0973288503242336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-18 00:00:00	14.4707	7.42175	10.513330729166666	2776623.0	3	1	1	Day	446	2014.0	0.09646893240457298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-19 00:00:00	16.1137	7.719949999999999	11.252696354166668	2729126.0	3	2	1	Day	447	2014.0	0.09948930526288514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-20 00:00:00	19.07385	5.380100000000001	12.136644270833335	2684390.0	3	3	1	Day	448	2014.0	0.09516128862591548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-21 00:00:00	14.163350000000005	9.3442	11.487155208333334	2650605.0	3	4	1	Day	449	2014.0	0.09637476783899031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-22 00:00:00	10.73605	5.89885	8.869827604166666	2531450.0	3	5	0	Day	450	2014.0	0.09201299409360426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-23 00:00:00	9.66035	3.79325	6.399051041666667	2547902.0	3	6	0	Day	451	2014.0	0.0889197769487093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-03-24 00:00:00	9.920550000000002	2.7836000000000003	6.474035416666666	2929556.0	3	0	1	Day	452	2014.0	0.09257620479718365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-03-25 00:00:00	9.3108	4.816400000000002	6.921977604166667	3001496.0	3	1	1	Day	453	2014.0	0.09105535822852766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-03-26 00:00:00	10.7047	4.501900000000001	7.087107291666666	2987345.0	3	2	1	Day	454	2014.0	0.09347876327484399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-03-27 00:00:00	11.2823	2.2373	6.842704166666667	2995615.0	3	3	1	Day	455	2014.0	0.09569607229082844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-03-28 00:00:00	15.3308	3.3355500000000005	9.373642708333334	2898776.0	3	4	1	Day	456	2014.0	0.09896162835763883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-03-29 00:00:00	18.516400000000004	6.704050000000001	12.531398437500002	2482018.0	3	5	0	Day	457	2014.0	0.08485293372948785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-30 00:00:00	17.647650000000006	9.65835	13.48881630434783	2169879.0	3	6	0	Day	458	2014.0	0.08540448429869622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-03-31 00:00:00	17.797900000000006	8.4331	13.176095833333335	2560120.0	3	0	1	Day	459	2014.0	0.08361458085757988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-04-01 00:00:00	19.71485	8.01565	13.697874479166666	2557295.0	4	1	1	Day	460	2014.0	0.08292700185983472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-04-02 00:00:00	19.283400000000004	10.4072	14.650108854166666	2531508.0	4	2	1	Day	461	2014.0	0.08101173012968149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-04-03 00:00:00	15.665350000000002	12.1862	14.012310937500002	2576556.0	4	3	1	Day	462	2014.0	0.08021754973693705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-04-04 00:00:00	14.809649999999998	10.987400000000004	12.776802083333331	2575992.0	4	4	1	Day	463	2014.0	0.08099929330026491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-04-05 00:00:00	17.0758	9.06115	12.887309895833335	2292854.0	4	5	0	Day	464	2014.0	0.07659132561704582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-04-06 00:00:00	18.633000000000006	11.25825	14.751256770833335	2091831.0	4	6	0	Day	465	2014.0	0.08026729705460336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-04-07 00:00:00	21.00915	11.09665	15.557949479166666	2406478.0	4	0	1	Day	466	2014.0	0.07749210740478951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-04-08 00:00:00	14.57825	9.317000000000002	11.860522395833334	2509271.0	4	1	1	Day	467	2014.0	0.07855456797494872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0
2014-04-09 00:00:00	16.7627	5.623900000000001	11.256013541666666	2560953.0	4	2	1	Day	468	2014.0	0.08092822570359874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-10 00:00:00	19.5358	5.9533000000000005	12.682780729166666	2522169.0	4	3	1	Day	469	2014.0	0.07821877358070106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-11 00:00:00	18.30845	7.8562	13.030831770833336	2459215.0	4	4	1	Day	470	2014.0	0.0753511960552212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-12 00:00:00	18.04865	7.85975	13.0073109375	2191341.0	4	5	0	Day	471	2014.0	0.07224198870107637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-13 00:00:00	17.035249999999998	9.42245	12.987501041666667	2059987.0	4	6	0	Day	472	2014.0	0.07869847985819771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-14 00:00:00	17.9594	7.193599999999999	12.526328125000001	2429774.0	4	0	1	Day	473	2014.0	0.07727002116520774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-15 00:00:00	16.257700000000003	6.1708500000000015	11.310903125000001	2519797.0	4	1	1	Day	474	2014.0	0.07524281797030528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-16 00:00:00	17.4055	4.4669500000000015	11.105809375	2548999.0	4	2	1	Day	475	2014.0	0.07484483942897474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-17 00:00:00	19.539	4.6995000000000005	12.424504166666667	2523799.0	4	3	1	Day	476	2014.0	0.07413416346231308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-18 00:00:00	15.522399999999998	8.802900000000003	11.937937499999999	2471723.0	4	4	1	Day	477	2014.0	0.07444153081789424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-19 00:00:00	13.43935	5.685	9.790215104166666	2297091.0	4	5	0	Day	478	2014.0	0.07009752397167475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-20 00:00:00	14.2555	6.7132	10.656032291666667	2157148.0	4	6	0	Day	479	2014.0	0.07803755120920235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-21 00:00:00	15.0485	8.6393	11.739693229166667	2158370.0	4	0	1	Holiday	480	2014.0	0.07691645987179355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-22 00:00:00	17.3404	9.45615	12.8784765625	2478287.0	4	1	1	Day	481	2014.0	0.07730200158370752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-23 00:00:00	19.08405	8.11735	13.730585416666669	2487669.0	4	2	1	Day	482	2014.0	0.07399202826898076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-24 00:00:00	18.851450000000003	9.818450000000002	14.208185416666668	2460894.0	4	3	1	Day	483	2014.0	0.07519484734255563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-25 00:00:00	15.591300000000002	11.11235	13.201425520833334	2449362.0	4	4	1	Day	484	2014.0	0.0760494351924663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-26 00:00:00	15.23225	8.85905	11.855918229166667	2226447.0	4	5	0	Day	485	2014.0	0.07236991037507545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-27 00:00:00	14.3844	8.776100000000001	11.172087499999998	2140906.0	4	6	0	Day	486	2014.0	0.07723626405679132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-28 00:00:00	14.54065	8.94295	11.598711458333334	2486787.0	4	0	1	Day	487	2014.0	0.07801978431003581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-29 00:00:00	15.2611	8.5832	11.8971484375	2537398.0	4	1	1	Day	488	2014.0	0.07496743103322388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-04-30 00:00:00	16.1585	9.236200000000002	12.617040625000001	2485785.0	4	2	1	Day	489	2014.0	0.07529967204763822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-05-01 00:00:00	15.740699999999995	9.9665	12.791688020833334	2065327.0	5	3	1	Holiday	490	2014.0	0.07505626552905659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-05-02 00:00:00	14.8219	10.27095	12.314501041666666	2301730.0	5	4	1	Day	491	2014.0	0.07434558956239493	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-05-03 00:00:00	14.116550000000002	8.3737	11.260455208333335	2204709.0	5	5	0	Day	492	2014.0	0.07023077571542378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-05-04 00:00:00	17.102999999999998	5.531699999999999	11.4760625	2075147.0	5	6	0	Day	493	2014.0	0.07213361061616044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-05-05 00:00:00	21.58875	6.327700000000001	14.299260937500001	2355512.0	5	0	1	Day	494	2014.0	0.07188842740766217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-05-06 00:00:00	18.53325	11.88505	15.194064583333335	2375926.0	5	1	1	Day	495	2014.0	0.07431893921364512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-05-07 00:00:00	17.385350000000006	11.9573	14.503883333333334	2379495.0	5	2	1	Day	496	2014.0	0.07616669672696547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-05-08 00:00:00	17.262000000000004	10.7724	14.22391510416667	2089286.0	5	3	1	Holiday	497	2014.0	0.07354963247973384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
2014-05-09 00:00:00	19.36835	12.761599999999998	15.785336458333333	2204971.0	5	4	1	Day	498	2014.0	0.07245163811124156	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
