"Date"	"MaxTemperature	"MinTemperature	"Month"	"WeekDay"	"is_WeekDay"	"Holiday"	"Index"
2014-01-10 00:00:00	9.8244	5.0844499999999995	1	4	1	Day
2014-01-11 00:00:00	10.038000000000002	4.876075000000001	1	5	0	Day
2014-01-12 00:00:00	9.327149999999998	4.53815	1	6	0	Day
2014-01-13 00:00:00	9.578700000000001	5.570099999999999	1	0	1	Day
2014-01-14 00:00:00	8.29235	4.00745	1	1	1	Day
2014-01-15 00:00:00	8.507850000000001	3.9622	1	2	1	Day
2014-01-16 00:00:00	9.7373	7.153575	1	3	1	Day
2014-01-17 00:00:00	11.1099	5.716375000000001	1	4	1	Day
2014-01-18 00:00:00	10.12315	4.766150000000001	1	5	0	Day
2014-01-19 00:00:00	8.512150000000002	5.14165	1	6	0	Day
2014-01-20 00:00:00	7.33145	3.7323250000000003	1	0	1	Day
2014-01-21 00:00:00	6.79455	2.90315	1	1	1	Day
2014-01-22 00:00:00	6.7464	2.29625	1	2	1	Day
2014-01-23 00:00:00	8.330699999999998	4.296900000000001	1	3	1	Day
2014-01-24 00:00:00	7.590600000000001	4.7357000000000005	1	4	1	Day
2014-01-25 00:00:00	8.5502	4.22325	1	5	0	Day
2014-01-26 00:00:00	9.63395	6.08195	1	6	0	Day
2014-01-27 00:00:00	7.356350000000002	3.464875	1	0	1	Day
2014-01-28 00:00:00	7.459400000000001	3.0222	1	1	1	Day
2014-01-29 00:00:00	6.2682	3.4196000000000004	1	2	1	Day
2014-01-30 00:00:00	6.71995	3.1881500000000003	1	3	1	Day
2014-01-31 00:00:00	8.1906	1.66945	1	4	1	Day
2014-02-01 00:00:00	8.058850000000001	4.005775000000001	2	5	0	Day
2014-02-02 00:00:00	8.6202	2.8859	2	6	0	Day
2014-02-03 00:00:00	8.81025	1.34355	2	0	1	Day
2014-02-04 00:00:00	9.392500000000002	3.9507	2	1	1	Day
2014-02-05 00:00:00	8.661349999999999	5.841200000000001	2	2	1	Day
2014-02-06 00:00:00	11.497850000000001	4.8338	2	3	1	Day
2014-02-07 00:00:00	11.106849999999998	6.66365	2	4	1	Day
2014-02-08 00:00:00	8.77365	5.644875000000001	2	5	0	Day
2014-02-09 00:00:00	9.0381	4.385050000000001	2	6	0	Day
2014-02-10 00:00:00	8.159749999999999	5.5546999999999995	2	0	1	Day
2014-02-11 00:00:00	8.4079	3.6898500000000003	2	1	1	Day
2014-02-12 00:00:00	10.024000000000001	3.4282000000000004	2	2	1	Day
2014-02-13 00:00:00	9.615299999999998	5.315000000000001	2	3	1	Day
2014-02-14 00:00:00	10.184717999999998	5.513764	2	4	1	Day
2014-02-15 00:00:00	11.026150000000003	6.88535	2	5	0	Day
2014-02-16 00:00:00	10.07745	5.2452499999999995	2	6	0	Day
2014-02-17 00:00:00	11.772049999999998	3.3711499999999996	2	0	1	Day
2014-02-18 00:00:00	10.86815	4.7292	2	1	1	Day
2014-02-19 00:00:00	11.35185	6.839000000000001	2	2	1	Day
2014-02-20 00:00:00	12.451250000000002	7.737500000000001	2	3	1	Day
2014-02-21 00:00:00	9.434050000000001	4.8656500000000005	2	4	1	Day
2014-02-22 00:00:00	10.854900000000002	4.38585	2	5	0	Day
2014-02-23 00:00:00	13.225200000000001	4.696150000000001	2	6	0	Day
2014-02-24 00:00:00	14.527800000000001	5.067200000000001	2	0	1	Day
2014-02-25 00:00:00	11.4984	6.50075	2	1	1	Day
2014-02-26 00:00:00	9.678500000000001	4.440599999999999	2	2	1	Day
2014-02-27 00:00:00	9.266250000000003	4.2816	2	3	1	Day
2014-02-28 00:00:00	8.04205	4.739525	2	4	1	Day
2014-03-01 00:00:00	8.9223	3.36105	3	5	0	Day
2014-03-02 00:00:00	10.263149999999998	1.62	3	6	0	Day
2014-03-03 00:00:00	8.294749999999999	4.739875	3	0	1	Day
2014-03-04 00:00:00	10.118050000000002	4.2807	3	1	1	Day
2014-03-05 00:00:00	12.732350000000002	3.11125	3	2	1	Day
2014-03-06 00:00:00	13.902350000000002	2.94295	3	3	1	Day
2014-03-07 00:00:00	15.089500000000001	2.28415	3	4	1	Day
2014-03-08 00:00:00	17.724750000000004	4.175000000000001	3	5	0	Day
2014-03-09 00:00:00	19.415900000000004	5.23645	3	6	0	Day
2014-03-10 00:00:00	17.954050000000002	4.60395	3	0	1	Day
2014-03-11 00:00:00	15.2583	6.10525	3	1	1	Day
2014-03-12 00:00:00	16.805750000000003	5.331650000000001	3	2	1	Day
2014-03-13 00:00:00	17.736	4.1247	3	3	1	Day
2014-03-14 00:00:00	17.4	4.721500000000001	3	4	1	Day
2014-03-15 00:00:00	14.0159	6.8376	3	5	0	Day
2014-03-16 00:00:00	16.98715	6.913550000000001	3	6	0	Day
2014-03-17 00:00:00	15.639949999999999	6.420050000000001	3	0	1	Day
2014-03-18 00:00:00	14.4707	7.42175	3	1	1	Day
2014-03-19 00:00:00	16.1137	7.254225000000001	3	2	1	Day
2014-03-20 00:00:00	19.073849999999997	5.380100000000001	3	3	1	Day
2014-03-21 00:00:00	14.163350000000003	9.3442	3	4	1	Day
2014-03-22 00:00:00	10.73605	5.511475	3	5	0	Day
2014-03-23 00:00:00	9.660350000000001	3.79325	3	6	0	Day
2014-03-24 00:00:00	9.920550000000002	2.7836000000000003	3	0	1	Day
2014-03-25 00:00:00	9.310799999999999	4.816400000000001	3	1	1	Day
2014-03-26 00:00:00	10.7047	4.239800000000001	3	2	1	Day
2014-03-27 00:00:00	11.282300000000001	2.2373	3	3	1	Day
2014-03-28 00:00:00	15.3308	3.3355500000000005	3	4	1	Day
2014-03-29 00:00:00	18.516400000000004	6.704050000000001	3	5	0	Day
2014-03-30 00:00:00	17.647650000000002	9.65835	3	6	0	Day
2014-03-31 00:00:00	17.797900000000002	8.4331	3	0	1	Day
2014-04-01 00:00:00	19.714850000000002	8.01565	4	1	1	Day
2014-04-02 00:00:00	19.283400000000004	10.4072	4	2	1	Day
2014-04-03 00:00:00	15.665350000000002	12.186200000000001	4	3	1	Day
2014-04-04 00:00:00	14.809649999999998	10.15685	4	4	1	Day
2014-04-05 00:00:00	17.0758	9.06115	4	5	0	Day
2014-04-06 00:00:00	18.633000000000003	11.258249999999999	4	6	0	Day
2014-04-07 00:00:00	21.00915	11.09665	4	0	1	Day
2014-04-08 00:00:00	14.57825	8.4424	4	1	1	Day
2014-04-09 00:00:00	16.7627	5.623900000000001	4	2	1	Day
2014-04-10 00:00:00	19.5358	5.9533000000000005	4	3	1	Day
2014-04-11 00:00:00	18.30845	7.8562	4	4	1	Day
2014-04-12 00:00:00	18.04865	7.85975	4	5	0	Day
2014-04-13 00:00:00	17.035249999999998	9.42245	4	6	0	Day
2014-04-14 00:00:00	17.9594	7.193599999999999	4	0	1	Day
2014-04-15 00:00:00	16.257700000000003	6.170850000000001	4	1	1	Day
2014-04-16 00:00:00	17.4055	4.466950000000001	4	2	1	Day
2014-04-17 00:00:00	19.538999999999998	4.6995000000000005	4	3	1	Day
2014-04-18 00:00:00	15.522399999999998	8.034350000000002	4	4	1	Day
2014-04-19 00:00:00	13.439350000000001	5.685	4	5	0	Day
2014-04-20 00:00:00	14.2555	6.7132	4	6	0	Day
2014-04-21 00:00:00	15.048499999999999	8.6393	4	0	1	Holiday
2014-04-22 00:00:00	17.3404	9.45615	4	1	1	Day
2014-04-23 00:00:00	19.08405	8.11735	4	2	1	Day
2014-04-24 00:00:00	18.851450000000003	9.818450000000002	4	3	1	Day
2014-04-25 00:00:00	15.591300000000002	10.405299999999999	4	4	1	Day
2014-04-26 00:00:00	15.23225	8.85905	4	5	0	Day
2014-04-27 00:00:00	14.3844	8.776100000000001	4	6	0	Day
2014-04-28 00:00:00	14.54065	8.94295	4	0	1	Day
2014-04-29 00:00:00	15.261099999999999	8.5832	4	1	1	Day
2014-04-30 00:00:00	16.1585	9.236200000000002	4	2	1	Day
2014-05-01 00:00:00	15.740699999999997	9.9665	5	3	1	Holiday
2014-05-02 00:00:00	14.821900000000001	10.265624999999998	5	4	1	Day
2014-05-03 00:00:00	14.116550000000002	7.79935	5	5	0	Day
2014-05-04 00:00:00	17.102999999999998	5.531699999999999	5	6	0	Day
2014-05-05 00:00:00	21.58875	6.327700000000001	5	0	1	Day
2014-05-06 00:00:00	18.533250000000002	11.88505	5	1	1	Day
2014-05-07 00:00:00	17.385350000000003	11.9573	5	2	1	Day
2014-05-08 00:00:00	17.262000000000004	10.772400000000001	5	3	1	Holiday
2014-05-09 00:00:00	19.36835	12.761599999999998	5	4	1	Day
2014-05-10 00:00:00	17.975649999999998	11.85015	5	5	0	Day
2014-05-11 00:00:00	15.751050000000001	9.932224999999999	5	6	0	Day
2014-05-12 00:00:00	14.56675	8.573	5	0	1	Day
2014-05-13 00:00:00	14.45275	7.8892	5	1	1	Day
2014-05-14 00:00:00	17.467049999999997	7.452299999999999	5	2	1	Day
2014-05-15 00:00:00	17.359700000000004	7.5443999999999996	5	3	1	Day
2014-05-16 00:00:00	19.095700000000004	7.201350000000001	5	4	1	Day
2014-05-17 00:00:00	21.118	8.9736	5	5	0	Day
2014-05-18 00:00:00	22.92095	9.216349999999998	5	6	0	Day
2014-05-19 00:00:00	22.574199999999998	12.0614	5	0	1	Day
2014-05-20 00:00:00	19.224000000000004	13.567275	5	1	1	Day
2014-05-21 00:00:00	20.009900000000002	13.024249999999999	5	2	1	Day
2014-05-22 00:00:00	19.1021	12.092300000000002	5	3	1	Day
2014-05-23 00:00:00	17.4254	10.24765	5	4	1	Day
2014-05-24 00:00:00	17.26955	9.017800000000001	5	5	0	Day
2014-05-25 00:00:00	19.044050000000002	8.8771	5	6	0	Day
2014-05-26 00:00:00	16.373250000000002	11.761400000000002	5	0	1	Day
2014-05-27 00:00:00	16.680200000000003	11.012949999999998	5	1	1	Day
2014-05-28 00:00:00	17.2179	9.869450000000002	5	2	1	Day
2014-05-29 00:00:00	18.72205	10.8184	5	3	1	Holiday
2014-05-30 00:00:00	19.757550000000002	11.634300000000001	5	4	1	Day
2014-05-31 00:00:00	20.366749999999996	11.2536	5	5	0	Day
2014-06-01 00:00:00	19.895149999999997	10.81155	6	6	0	Day
2014-06-02 00:00:00	19.838	11.7045	6	0	1	Day
2014-06-03 00:00:00	19.963250000000002	12.66235	6	1	1	Day
2014-06-04 00:00:00	16.575899999999997	10.9709	6	2	1	Day
2014-06-05 00:00:00	20.7039	9.37345	6	3	1	Day
2014-06-06 00:00:00	26.947000000000003	12.1281	6	4	1	Day
2014-06-07 00:00:00	26.669850000000004	16.66255	6	5	0	Day
2014-06-08 00:00:00	28.2343	16.0197	6	6	0	Day
2014-06-09 00:00:00	27.565549999999998	16.7523	6	0	1	Holiday
2014-06-10 00:00:00	24.131149999999998	16.759449999999998	6	1	1	Day
2014-06-11 00:00:00	26.299500000000005	15.582200000000002	6	2	1	Day
2014-06-12 00:00:00	27.314950000000003	16.1416	6	3	1	Day
2014-06-13 00:00:00	26.337850000000003	16.2223	6	4	1	Day
2014-06-14 00:00:00	23.3301	15.392550000000002	6	5	0	Day
2014-06-15 00:00:00	20.863549999999996	13.46	6	6	0	Day
2014-06-16 00:00:00	21.8244	12.860949999999999	6	0	1	Day
2014-06-17 00:00:00	20.374249999999996	13.4724	6	1	1	Day
2014-06-18 00:00:00	22.04965	12.892800000000003	6	2	1	Day
2014-06-19 00:00:00	23.82615	12.654400000000003	6	3	1	Day
2014-06-20 00:00:00	24.03795	13.66555	6	4	1	Day
2014-06-21 00:00:00	25.676550000000002	13.156000000000002	6	5	0	Day
2014-06-22 00:00:00	26.753750000000004	15.1433	6	6	0	Day
2014-06-23 00:00:00	24.210449999999998	16.2272	6	0	1	Day
2014-06-24 00:00:00	25.428649999999998	14.932899999999998	6	1	1	Day
2014-06-25 00:00:00	23.5458	14.891499999999999	6	2	1	Day
2014-06-26 00:00:00	23.57125	14.108099999999999	6	3	1	Day
2014-06-27 00:00:00	23.7894	14.6198	6	4	1	Day
2014-06-28 00:00:00	21.415249999999997	15.382100000000001	6	5	0	Day
2014-06-29 00:00:00	19.293000000000003	13.621500000000003	6	6	0	Day
2014-06-30 00:00:00	21.1946	12.295399999999999	6	0	1	Day
2014-07-01 00:00:00	23.298399999999997	13.485	7	1	1	Day
2014-07-02 00:00:00	24.664050000000003	14.800050000000004	7	2	1	Day
2014-07-03 00:00:00	27.8702	14.464	7	3	1	Day
2014-07-04 00:00:00	24.1391	18.089624999999998	7	4	1	Day
2014-07-05 00:00:00	23.422050000000002	17.03775	7	5	0	Day
2014-07-06 00:00:00	21.68145	14.914574999999997	7	6	0	Day
2014-07-07 00:00:00	19.8525	13.3828	7	0	1	Day
2014-07-08 00:00:00	19.751700000000003	13.8075	7	1	1	Day
2014-07-09 00:00:00	17.99465	13.40985	7	2	1	Day
2014-07-10 00:00:00	18.3654	13.7231	7	3	1	Day
2014-07-11 00:00:00	20.741449999999997	14.60235	7	4	1	Day
2014-07-12 00:00:00	21.2848	15.17365	7	5	0	Day
2014-07-13 00:00:00	20.586550000000003	16.108674999999998	7	6	0	Day
2014-07-14 00:00:00	23.03745	14.59765	7	0	1	Holiday
2014-07-15 00:00:00	25.3654	13.9522	7	1	1	Day
2014-07-16 00:00:00	28.331550000000007	16.299200000000003	7	2	1	Day
2014-07-17 00:00:00	31.11	17.444750000000003	7	3	1	Day
2014-07-18 00:00:00	30.749150000000004	19.22495	7	4	1	Day
2014-07-19 00:00:00	28.11685	20.194949999999995	7	5	0	Day
2014-07-20 00:00:00	22.271649999999998	17.25085	7	6	0	Day
2014-07-21 00:00:00	22.821350000000002	16.29095	7	0	1	Day
2014-07-22 00:00:00	23.479200000000002	16.68645	7	1	1	Day
2014-07-23 00:00:00	27.8011	17.5711	7	2	1	Day
2014-07-24 00:00:00	27.7466	18.113950000000003	7	3	1	Day
2014-07-25 00:00:00	25.77015	17.42215	7	4	1	Day
2014-07-26 00:00:00	25.504050000000003	16.637800000000002	7	5	0	Day
2014-07-27 00:00:00	26.746400000000005	16.837449999999997	7	6	0	Day
2014-07-28 00:00:00	21.5416	16.032675	7	0	1	Day
2014-07-29 00:00:00	20.9968	14.872200000000003	7	1	1	Day
2014-07-30 00:00:00	24.14745	15.762600000000003	7	2	1	Day
2014-07-31 00:00:00	25.7558	14.867949999999999	7	3	1	Day
2014-08-01 00:00:00	26.07035	15.756700000000002	8	4	1	Day
2014-08-02 00:00:00	23.850950000000005	16.740575	8	5	0	Day
2014-08-03 00:00:00	23.77715	15.611500000000003	8	6	0	Day
2014-08-04 00:00:00	23.530300000000004	15.573749999999999	8	0	1	Day
2014-08-05 00:00:00	25.208050000000007	14.70315	8	1	1	Day
2014-08-06 00:00:00	23.565500000000004	16.12565	8	2	1	Day
2014-08-07 00:00:00	24.843400000000003	17.5594	8	3	1	Day
2014-08-08 00:00:00	24.277449999999995	17.47435	8	4	1	Day
2014-08-09 00:00:00	23.68945	16.12465	8	5	0	Day
2014-08-10 00:00:00	25.03995	17.571299999999997	8	6	0	Day
2014-08-11 00:00:00	21.875899999999998	15.3123	8	0	1	Day
2014-08-12 00:00:00	21.694300000000002	14.575950000000004	8	1	1	Day
2014-08-13 00:00:00	20.392200000000003	14.71705	8	2	1	Day
2014-08-14 00:00:00	20.334699999999998	13.70635	8	3	1	Day
2014-08-15 00:00:00	20.076999999999998	13.343499999999999	8	4	1	Holiday
2014-08-16 00:00:00	21.703400000000002	12.420549999999999	8	5	0	Day
2014-08-17 00:00:00	21.414749999999998	12.20895	8	6	0	Day
2014-08-18 00:00:00	21.1401	13.35395	8	0	1	Day
2014-08-19 00:00:00	20.35	12.85315	8	1	1	Day
2014-08-20 00:00:00	19.993850000000002	11.60355	8	2	1	Day
2014-08-21 00:00:00	20.735649999999996	9.9709	8	3	1	Day
2014-08-22 00:00:00	20.555249999999997	11.805300000000003	8	4	1	Day
2014-08-23 00:00:00	19.89795	13.195300000000003	8	5	0	Day
2014-08-24 00:00:00	20.960300000000004	10.721749999999998	8	6	0	Day
2014-08-25 00:00:00	20.613	13.782100000000002	8	0	1	Day
2014-08-26 00:00:00	22.13445	16.12105	8	1	1	Day
2014-08-27 00:00:00	22.60395	16.33035	8	2	1	Day
2014-08-28 00:00:00	24.240399999999998	16.13505	8	3	1	Day
2014-08-29 00:00:00	22.732050000000005	15.960250000000002	8	4	1	Day
2014-08-30 00:00:00	22.5421	14.46775	8	5	0	Day
2014-08-31 00:00:00	21.875349999999997	14.40635	8	6	0	Day
2014-09-01 00:00:00	22.51485	12.5867	9	0	1	Day
2014-09-02 00:00:00	23.51295	13.2541	9	1	1	Day
2014-09-03 00:00:00	23.807850000000002	13.160700000000002	9	2	1	Day
2014-09-04 00:00:00	23.729349999999997	13.57155	9	3	1	Day
2014-09-05 00:00:00	24.116300000000003	15.75505	9	4	1	Day
2014-09-06 00:00:00	24.903299999999998	15.0319	9	5	0	Day
2014-09-07 00:00:00	26.30065	15.27075	9	6	0	Day
2014-09-08 00:00:00	26.240050000000004	16.4185	9	0	1	Day
2014-09-09 00:00:00	24.00775	15.835749999999999	9	1	1	Day
2014-09-10 00:00:00	23.7255	14.3942	9	2	1	Day
2014-09-11 00:00:00	22.586350000000007	12.61115	9	3	1	Day
2014-09-12 00:00:00	22.6255	12.469299999999999	9	4	1	Day
2014-09-13 00:00:00	23.2723	12.946700000000002	9	5	0	Day
2014-09-14 00:00:00	23.1103	14.3009	9	6	0	Day
2014-09-15 00:00:00	24.5082	14.3335	9	0	1	Day
2014-09-16 00:00:00	26.1077	14.073400000000001	9	1	1	Day
2014-09-17 00:00:00	25.661749999999998	17.050649999999997	9	2	1	Day
2014-09-18 00:00:00	24.63015	17.29775	9	3	1	Day
2014-09-19 00:00:00	24.789400000000004	16.95245	9	4	1	Day
2014-09-20 00:00:00	25.26105	15.70985	9	5	0	Day
2014-09-21 00:00:00	21.35775	14.605900000000004	9	6	0	Day
2014-09-22 00:00:00	19.21075	12.191950000000002	9	0	1	Day
2014-09-23 00:00:00	19.065800000000003	9.7505	9	1	1	Day
2014-09-24 00:00:00	18.01635	10.231150000000001	9	2	1	Day
2014-09-25 00:00:00	19.355650000000004	9.985800000000001	9	3	1	Day
2014-09-26 00:00:00	21.3431	8.9292	9	4	1	Day
2014-09-27 00:00:00	23.5194	10.97595	9	5	0	Day
2014-09-28 00:00:00	24.132050000000007	12.0914	9	6	0	Day
2014-09-29 00:00:00	21.394899999999996	15.509749999999999	9	0	1	Day
2014-09-30 00:00:00	21.8731	14.7077	9	1	1	Day
2014-10-01 00:00:00	22.691350000000003	13.293550000000002	10	2	1	Day
2014-10-02 00:00:00	22.51185	13.41755	10	3	1	Day
2014-10-03 00:00:00	23.316399999999998	12.2559	10	4	1	Day
2014-10-04 00:00:00	21.94435	11.8985	10	5	0	Day
2014-10-05 00:00:00	16.385800000000003	10.2919	10	6	0	Day
2014-10-06 00:00:00	17.20525	9.62355	10	0	1	Day
2014-10-07 00:00:00	17.72505	13.87435	10	1	1	Day
2014-10-08 00:00:00	21.288050000000002	14.055850000000001	10	2	1	Day
2014-10-09 00:00:00	19.937649999999998	14.802774999999999	10	3	1	Day
2014-10-10 00:00:00	18.354800000000004	13.255150000000002	10	4	1	Day
2014-10-11 00:00:00	19.357200000000002	12.411000000000001	10	5	0	Day
2014-10-12 00:00:00	18.580000000000002	12.253550000000002	10	6	0	Day
2014-10-13 00:00:00	18.0783	11.655825	10	0	1	Day
2014-10-14 00:00:00	19.03095	10.182849999999998	10	1	1	Day
2014-10-15 00:00:00	18.211950000000005	11.8694	10	2	1	Day
2014-10-16 00:00:00	19.223449999999996	14.795199999999998	10	3	1	Day
2014-10-17 00:00:00	20.890750000000004	14.503850000000002	10	4	1	Day
2014-10-18 00:00:00	24.111649999999997	13.92805	10	5	0	Day
2014-10-19 00:00:00	23.4375	14.76175	10	6	0	Day
2014-10-20 00:00:00	20.306950000000004	14.067700000000002	10	0	1	Day
2014-10-21 00:00:00	18.0698	11.149075000000002	10	1	1	Day
2014-10-22 00:00:00	13.703350000000002	8.277500000000002	10	2	1	Day
2014-10-23 00:00:00	14.97175	8.934750000000001	10	3	1	Day
2014-10-24 00:00:00	16.614199999999997	9.255550000000001	10	4	1	Day
2014-10-25 00:00:00	17.37765	10.999800000000002	10	5	0	Day
2014-10-26 00:00:00	17.923000000000002	9.673699999999998	10	6	0	Day
2014-10-27 00:00:00	17.85555	8.627600000000001	10	0	1	Day
2014-10-28 00:00:00	15.8773	9.310550000000001	10	1	1	Day
2014-10-29 00:00:00	17.804949999999998	9.0135	10	2	1	Day
2014-10-30 00:00:00	19.851149999999997	10.107199999999999	10	3	1	Day
2014-10-31 00:00:00	21.486100000000004	10.55645	10	4	1	Day
2014-11-01 00:00:00	19.9534	10.48065	11	5	0	Holiday
2014-11-02 00:00:00	17.547	11.5088	11	6	0	Day
2014-11-03 00:00:00	15.2877	11.273125	11	0	1	Day
2014-11-04 00:00:00	11.948400000000001	7.80335	11	1	1	Day
2014-11-05 00:00:00	11.051	6.195925000000001	11	2	1	Day
2014-11-06 00:00:00	12.157300000000001	4.549999999999999	11	3	1	Day
2014-11-07 00:00:00	13.725750000000001	7.047150000000001	11	4	1	Day
2014-11-08 00:00:00	14.3353	7.257650000000001	11	5	0	Day
2014-11-09 00:00:00	12.1991	7.983625	11	6	0	Day
2014-11-10 00:00:00	12.8602	6.98735	11	0	1	Day
2014-11-11 00:00:00	14.4519	7.86115	11	1	1	Holiday
2014-11-12 00:00:00	13.7212	7.89745	11	2	1	Day
2014-11-13 00:00:00	14.9283	7.566349999999999	11	3	1	Day
2014-11-14 00:00:00	12.86915	9.5571	11	4	1	Day
2014-11-15 00:00:00	12.5814	8.15745	11	5	0	Day
2014-11-16 00:00:00	11.635600000000002	7.7404	11	6	0	Day
2014-11-17 00:00:00	10.452049999999998	7.8404	11	0	1	Day
2014-11-18 00:00:00	11.670200000000001	6.300225000000001	11	1	1	Day
2014-11-19 00:00:00	11.40895	5.745550000000001	11	2	1	Day
2014-11-20 00:00:00	12.2131	6.78425	11	3	1	Day
2014-11-21 00:00:00	14.476300000000004	7.409299999999999	11	4	1	Day
2014-11-22 00:00:00	15.709800000000003	9.5365	11	5	0	Day
2014-11-23 00:00:00	16.3226	10.5607	11	6	0	Day
2014-11-24 00:00:00	13.4268	10.451375000000002	11	0	1	Day
2014-11-25 00:00:00	12.35525	10.042799999999998	11	1	1	Day
2014-11-26 00:00:00	12.9	9.481100000000001	11	2	1	Day
2014-11-27 00:00:00	12.771200000000002	8.944999999999999	11	3	1	Day
2014-11-28 00:00:00	15.1554	10.8208	11	4	1	Day
2014-11-29 00:00:00	13.236500000000001	8.022499999999999	11	5	0	Day
2014-11-30 00:00:00	9.3418	7.302250000000002	11	6	0	Day
2014-12-01 00:00:00	7.662400000000001	5.092025	12	0	1	Day
2014-12-02 00:00:00	6.181100000000002	4.589275	12	1	1	Day
2014-12-03 00:00:00	5.48615	3.78355	12	2	1	Day
2014-12-04 00:00:00	5.860299999999999	3.50335	12	3	1	Day
2014-12-05 00:00:00	7.018750000000001	4.1956500000000005	12	4	1	Day
2014-12-06 00:00:00	6.97115	3.4463	12	5	0	Day
2014-12-07 00:00:00	7.23755	2.84845	12	6	0	Day
2014-12-08 00:00:00	7.8473500000000005	3.6713999999999998	12	0	1	Day
2014-12-09 00:00:00	7.1541	2.347	12	1	1	Day
2014-12-10 00:00:00	8.964300000000001	3.8786000000000005	12	2	1	Day
2014-12-11 00:00:00	9.9841	6.69	12	3	1	Day
2014-12-12 00:00:00	10.81015	6.6974	12	4	1	Day
2014-12-13 00:00:00	8.8638	5.442200000000001	12	5	0	Day
2014-12-14 00:00:00	7.9140000000000015	4.078	12	6	0	Day
2014-12-15 00:00:00	8.97465	5.1530499999999995	12	0	1	Day
2014-12-16 00:00:00	9.70995	6.923450000000001	12	1	1	Day
2014-12-17 00:00:00	10.4092	6.8702499999999995	12	2	1	Day
2014-12-18 00:00:00	12.88065	10.366200000000001	12	3	1	Day
2014-12-19 00:00:00	12.241	8.3908	12	4	1	Day
2014-12-20 00:00:00	10.34305	6.414549999999999	12	5	0	Day
2014-12-21 00:00:00	9.5507	5.939349999999999	12	6	0	Day
2014-12-22 00:00:00	10.230049999999999	5.38745	12	0	1	Day
2014-12-23 00:00:00	9.239949999999999	4.73	12	1	1	Day
2014-12-24 00:00:00	10.42215	5.74255	12	2	1	Day
2014-12-25 00:00:00	9.7182	4.096725	12	3	1	Holiday
2014-12-26 00:00:00	6.79565	2.7608500000000005	12	4	1	Day
2014-12-27 00:00:00	6.6258	2.747325	12	5	0	Day
2014-12-28 00:00:00	2.5422	-2.465525	12	6	0	Day
2014-12-29 00:00:00	3.3966000000000003	-3.7194499999999997	12	0	1	Day
2014-12-30 00:00:00	4.821000000000001	-0.73785	12	1	1	Day
2014-12-31 00:00:00	5.4915	-0.6629750000000002	12	2	1	Day
2015-01-01 00:00:00	5.75265	-1.6363999999999999	1	3	1	Holiday
2015-01-02 00:00:00	8.72415	1.7937999999999994	1	4	1	Day
2015-01-03 00:00:00	11.7957	3.6125000000000003	1	5	0	Day
2015-01-04 00:00:00	9.28555	3.149875	1	6	0	Day
2015-01-05 00:00:00	5.8805000000000005	0.8512250000000002	1	0	1	Day
2015-01-06 00:00:00	6.0918	0.11755000000000018	1	1	1	Day
2015-01-07 00:00:00	7.554600000000001	1.5304499999999999	1	2	1	Day
2015-01-08 00:00:00	11.275950000000002	5.5171	1	3	1	Day
2015-01-09 00:00:00	13.074750000000002	7.343249999999999	1	4	1	Day
2015-01-10 00:00:00	13.86885	8.2675	1	5	0	Day
2015-01-11 00:00:00	9.1421	4.9932	1	6	0	Day
2015-01-12 00:00:00	10.564350000000001	4.063100000000001	1	0	1	Day
2015-01-13 00:00:00	11.963999999999999	6.18595	1	1	1	Day
2015-01-14 00:00:00	9.9447	6.2109	1	2	1	Day
2015-01-15 00:00:00	11.207500000000001	7.234199999999999	1	3	1	Day
2015-01-16 00:00:00	8.153550000000001	3.8623499999999997	1	4	1	Day
2015-01-17 00:00:00	7.0136	1.4914250000000002	1	5	0	Day
2015-01-18 00:00:00	6.000400000000001	0.4945000000000001	1	6	0	Day
2015-01-19 00:00:00	4.60225	1.382025	1	0	1	Day
2015-01-20 00:00:00	4.0746	0.57455	1	1	1	Day
2015-01-21 00:00:00	4.461250000000001	0.6431000000000001	1	2	1	Day
2015-01-22 00:00:00	4.2242	0.49207499999999993	1	3	1	Day
2015-01-23 00:00:00	3.86255	0.013300000000000006	1	4	1	Day
2015-01-24 00:00:00	5.911900000000001	0.7657000000000003	1	5	0	Day
2015-01-25 00:00:00	6.425199999999999	0.6852	1	6	0	Day
2015-01-26 00:00:00	7.252599999999999	3.2600500000000006	1	0	1	Day
2015-01-27 00:00:00	7.108149999999999	3.8556500000000002	1	1	1	Day
2015-01-28 00:00:00	8.358099999999999	4.2273499999999995	1	2	1	Day
2015-01-29 00:00:00	7.0792	3.839925	1	3	1	Day
2015-01-30 00:00:00	5.8591	2.38485	1	4	1	Day
2015-01-31 00:00:00	5.588250000000001	1.5832000000000004	1	5	0	Day
2015-02-01 00:00:00	4.788349999999999	1.9865000000000002	2	6	0	Day
2015-02-02 00:00:00	5.17425	-0.055049999999999905	2	0	1	Day
2015-02-03 00:00:00	2.7979499999999997	-0.7199000000000002	2	1	1	Day
2015-02-04 00:00:00	3.34105	-0.26149999999999984	2	2	1	Day
2015-02-05 00:00:00	2.6773000000000002	-0.39677500000000004	2	3	1	Day
2015-02-06 00:00:00	1.9974999999999996	-0.84985	2	4	1	Day
2015-02-07 00:00:00	4.9249	-1.2146499999999998	2	5	0	Day
2015-02-08 00:00:00	6.358700000000001	1.0166000000000002	2	6	0	Day
2015-02-09 00:00:00	7.01215	-0.6317500000000001	2	0	1	Day
