"Date"	"MaxTemperature	"MinTemperature	"Month"	"WeekDay"	"is_WeekDay"	"Holiday"	"Index"	"OddWeekday"	"OddHoliday"	"OddTemp"
2013-10-26 00:00:00	21.348571428571425	15.228571428571428	10	5	0	Day	303	0	0	0
2013-10-27 00:00:00	18.43142857142857	14.725714285714288	10	6	0	Day	304	0	0	0
2013-10-28 00:00:00	18.282857142857146	11.937142857142854	10	0	1	Day	305	0	0	1
2013-10-29 00:00:00	14.622857142857141	8.418571428571429	10	1	1	Day	306	0	0	0
2013-10-30 00:00:00	14.745714285714286	6.565714285714286	10	2	1	Day	307	0	0	0
2013-10-31 00:00:00	14.531428571428572	5.897142857142858	10	3	1	Day	308	0	0	0
2013-11-01 00:00:00	13.914285714285713	7.762857142857144	11	4	1	Holiday	309	1	1	0
2013-11-02 00:00:00	17.017142857142854	11.682857142857141	11	5	0	Day	310	0	0	0
2013-11-03 00:00:00	13.61142857142857	9.820000000000002	11	6	0	Day	311	0	0	0
2013-11-04 00:00:00	11.985714285714288	8.302857142857142	11	0	1	Day	312	0	0	0
2013-11-05 00:00:00	12.519999999999998	7.554285714285715	11	1	1	Day	313	0	0	0
2013-11-06 00:00:00	17.248571428571427	12.297142857142857	11	2	1	Day	314	0	0	1
2013-11-07 00:00:00	17.208571428571425	11.61857142857143	11	3	1	Day	315	0	0	0
2013-11-08 00:00:00	14.657142857142857	10.375714285714286	11	4	1	Day	316	0	0	0
2013-11-09 00:00:00	12.605714285714289	7.954285714285714	11	5	0	Day	317	0	0	0
2013-11-10 00:00:00	11.477142857142855	6.265714285714284	11	6	0	Day	318	0	0	0
2013-11-11 00:00:00	10.80285714285714	4.831428571428571	11	0	1	Holiday	319	1	1	0
2013-11-12 00:00:00	11.911428571428573	6.377142857142857	11	1	1	Day	320	0	0	0
2013-11-13 00:00:00	11.457142857142859	6.265714285714285	11	2	1	Day	321	0	0	0
2013-11-14 00:00:00	10.017142857142856	5.9142857142857155	11	3	1	Day	322	0	0	0
2013-11-15 00:00:00	8.30857142857143	4.988571428571428	11	4	1	Day	323	0	0	0
2013-11-16 00:00:00	8.431428571428572	3.5857142857142854	11	5	0	Day	324	0	0	0
2013-11-17 00:00:00	8.251428571428571	5.242857142857142	11	6	0	Day	325	0	0	0
2013-11-18 00:00:00	8.234285714285715	5.6657142857142855	11	0	1	Day	326	0	0	0
2013-11-19 00:00:00	7.460000000000001	4.045714285714285	11	1	1	Day	327	0	0	0
2013-11-20 00:00:00	6.037142857142857	2.6771428571428566	11	2	1	Day	328	0	0	0
2013-11-21 00:00:00	5.277142857142858	2.877142857142857	11	3	1	Day	329	0	0	0
2013-11-22 00:00:00	4.908571428571428	2.4371428571428573	11	4	1	Day	330	0	0	0
2013-11-23 00:00:00	6.497142857142857	3.7	11	5	0	Day	331	0	0	0
2013-11-24 00:00:00	8.022857142857145	4.662857142857144	11	6	0	Day	332	0	0	0
2013-11-25 00:00:00	7.365714285714286	3.798571428571429	11	0	1	Day	333	0	0	0
2013-11-26 00:00:00	6.457142857142858	2.342857142857143	11	1	1	Day	334	0	0	0
2013-11-27 00:00:00	5.682857142857143	-0.022857142857142933	11	2	1	Day	335	0	0	0
2013-11-28 00:00:00	5.857142857142857	-0.8400000000000001	11	3	1	Day	336	0	0	0
2013-11-29 00:00:00	7.597142857142858	2.551428571428571	11	4	1	Day	337	0	0	0
2013-11-30 00:00:00	7.485714285714286	3.890000000000001	11	5	0	Day	338	0	0	0
2013-12-01 00:00:00	7.605714285714285	2.2485714285714287	12	6	0	Day	339	0	0	0
2013-12-02 00:00:00	8.28	1.984285714285714	12	0	1	Day	340	0	0	0
2013-12-03 00:00:00	8.277142857142858	-0.33428571428571424	12	1	1	Day	341	0	0	0
2013-12-04 00:00:00	9.122857142857143	0.8085714285714286	12	2	1	Day	342	0	0	0
2013-12-05 00:00:00	8.257142857142858	2.8885714285714283	12	3	1	Day	343	0	0	0
2013-12-06 00:00:00	8.928571428571429	3.875714285714286	12	4	1	Day	344	0	0	0
2013-12-07 00:00:00	8.777142857142858	2.6599999999999997	12	5	0	Day	345	0	0	0
2013-12-08 00:00:00	9.700000000000001	0.9571428571428572	12	6	0	Day	346	0	0	0
2013-12-09 00:00:00	9.114285714285716	-0.5314285714285715	12	0	1	Day	347	0	0	0
2013-12-10 00:00:00	8.860000000000001	-1.2857142857142856	12	1	1	Day	348	0	0	0
2013-12-11 00:00:00	8.479999999999999	-0.15714285714285706	12	2	1	Day	349	0	0	0
2013-12-12 00:00:00	7.114285714285714	1.28	12	3	1	Day	350	0	0	0
2013-12-13 00:00:00	7.359999999999999	1.1742857142857142	12	4	1	Day	351	0	0	0
2013-12-14 00:00:00	9.722857142857142	3.8714285714285714	12	5	0	Day	352	0	0	0
2013-12-15 00:00:00	11.008571428571429	3.6971428571428575	12	6	0	Day	353	0	0	0
2013-12-16 00:00:00	12.32	3.3914285714285715	12	0	1	Day	354	0	0	0
2013-12-17 00:00:00	11.274285714285716	3.8628571428571425	12	1	1	Day	355	0	0	0
2013-12-18 00:00:00	10.928571428571427	6.180000000000001	12	2	1	Day	356	0	0	0
2013-12-19 00:00:00	9.477142857142859	5.849999999999999	12	3	1	Day	357	0	0	0
2013-12-20 00:00:00	8.951428571428572	4.364285714285714	12	4	1	Day	358	0	0	0
2013-12-21 00:00:00	8.69142857142857	3.9714285714285724	12	5	0	Day	359	0	0	0
2013-12-22 00:00:00	11.237142857142857	7.631428571428572	12	6	0	Day	360	0	0	0
2013-12-23 00:00:00	12.174285714285714	7.185714285714285	12	0	1	Day	361	0	0	0
2013-12-24 00:00:00	12.005714285714285	10.034285714285714	12	1	1	Day	362	0	0	0
2013-12-25 00:00:00	10.56285714285714	5.788571428571428	12	2	1	Holiday	363	0	0	0
2013-12-26 00:00:00	8.274285714285716	5.0200000000000005	12	3	1	Day	364	0	0	0
2013-12-27 00:00:00	11.07142857142857	5.5771428571428565	12	4	1	Day	365	1	0	0
2013-12-28 00:00:00	9.014285714285712	5.25	12	5	0	Day	366	0	0	0
2013-12-29 00:00:00	8.874285714285715	3.6414285714285715	12	6	0	Day	367	0	0	0
2013-12-30 00:00:00	8.03142857142857	2.6457142857142855	12	0	1	Day	368	0	0	0
2013-12-31 00:00:00	8.768571428571429	3.1142857142857143	12	1	1	Day	369	0	0	0
2014-01-01 00:00:00	10.360000000000001	5.354285714285715	1	2	1	Holiday	370	0	0	0
2014-01-02 00:00:00	11.431428571428572	8.242857142857142	1	3	1	Day	371	0	0	0
2014-01-03 00:00:00	11.628571428571428	8.362857142857145	1	4	1	Day	372	0	0	0
2014-01-04 00:00:00	11.265714285714287	6.668571428571428	1	5	0	Day	373	0	0	0
2014-01-05 00:00:00	9.474285714285715	5.331428571428571	1	6	0	Day	374	0	0	0
2014-01-06 00:00:00	12.682857142857143	7.7371428571428575	1	0	1	Day	375	0	0	0
2014-01-07 00:00:00	13.071428571428571	8.997142857142856	1	1	1	Day	376	0	0	0
2014-01-08 00:00:00	13.22	8.245714285714286	1	2	1	Day	377	0	0	0
2014-01-09 00:00:00	11.914285714285715	6.752857142857143	1	3	1	Day	378	0	0	0
2014-01-10 00:00:00	10.34857142857143	5.034285714285715	1	4	1	Day	379	0	0	0
2014-01-11 00:00:00	10.28857142857143	5.118571428571428	1	5	0	Day	380	0	0	0
2014-01-12 00:00:00	9.47142857142857	4.602857142857142	1	6	0	Day	381	0	0	0
2014-01-13 00:00:00	9.505714285714287	5.507142857142859	1	0	1	Day	382	0	0	0
2014-01-14 00:00:00	8.291428571428572	4.051428571428571	1	1	1	Day	383	0	0	0
2014-01-15 00:00:00	8.574285714285715	3.8457142857142856	1	2	1	Day	384	0	0	0
2014-01-16 00:00:00	9.745714285714287	6.88	1	3	1	Day	385	0	0	0
2014-01-17 00:00:00	11.162857142857144	5.4957142857142856	1	4	1	Day	386	0	0	0
2014-01-18 00:00:00	9.954285714285714	4.917142857142858	1	5	0	Day	387	0	0	0
2014-01-19 00:00:00	8.47142857142857	5.3271428571428565	1	6	0	Day	388	0	0	0
2014-01-20 00:00:00	7.522857142857143	4.2628571428571425	1	0	1	Day	389	0	0	0
2014-01-21 00:00:00	7.354285714285713	3.4014285714285717	1	1	1	Day	390	0	0	0
2014-01-22 00:00:00	7.062857142857143	1.957142857142857	1	2	1	Day	391	0	0	0
2014-01-23 00:00:00	8.571428571428571	4.014285714285714	1	3	1	Day	392	0	0	0
2014-01-24 00:00:00	7.7	4.2142857142857135	1	4	1	Day	393	0	0	0
2014-01-25 00:00:00	8.888571428571428	3.8171428571428576	1	5	0	Day	394	0	0	0
2014-01-26 00:00:00	9.891428571428573	6.1657142857142855	1	6	0	Day	395	0	0	0
2014-01-27 00:00:00	7.637142857142858	3.621428571428571	1	0	1	Day	396	0	0	0
2014-01-28 00:00:00	7.537142857142857	2.897142857142857	1	1	1	Day	397	0	0	0
2014-01-29 00:00:00	6.422857142857143	3.202857142857143	1	2	1	Day	398	0	0	0
2014-01-30 00:00:00	6.694285714285714	2.8842857142857143	1	3	1	Day	399	0	0	0
2014-01-31 00:00:00	8.24	1.4771428571428575	1	4	1	Day	400	0	0	0
2014-02-01 00:00:00	7.925714285714287	4.248571428571429	2	5	0	Day	401	0	0	0
2014-02-02 00:00:00	8.554285714285715	2.932857142857143	2	6	0	Day	402	0	0	0
2014-02-03 00:00:00	8.7	1.1742857142857144	2	0	1	Day	403	0	0	0
2014-02-04 00:00:00	9.437142857142858	3.882857142857143	2	1	1	Day	404	0	0	0
2014-02-05 00:00:00	8.465714285714286	5.604285714285715	2	2	1	Day	405	0	0	0
2014-02-06 00:00:00	11.365714285714287	4.531428571428571	2	3	1	Day	406	0	0	0
2014-02-07 00:00:00	10.431428571428572	6.091428571428571	2	4	1	Day	407	0	0	0
2014-02-08 00:00:00	8.802857142857144	5.785714285714286	2	5	0	Day	408	0	0	0
2014-02-09 00:00:00	9.114285714285714	4.354285714285714	2	6	0	Day	409	0	0	0
2014-02-10 00:00:00	8.188571428571427	5.655714285714287	2	0	1	Day	410	0	0	0
2014-02-11 00:00:00	8.857142857142858	4.114285714285715	2	1	1	Day	411	0	0	0
2014-02-12 00:00:00	10.391428571428571	3.7057142857142855	2	2	1	Day	412	0	0	0
2014-02-13 00:00:00	10.051428571428572	5.451428571428572	2	3	1	Day	413	0	0	0
2014-02-14 00:00:00	10.132971428571429	5.774057142857143	2	4	1	Day	414	0	0	0
2014-02-15 00:00:00	11.168571428571429	7.157142857142857	2	5	0	Day	415	0	0	0
2014-02-16 00:00:00	10.148571428571428	5.145714285714286	2	6	0	Day	416	0	0	0
2014-02-17 00:00:00	11.894285714285713	3.165714285714285	2	0	1	Day	417	0	0	0
2014-02-18 00:00:00	11.334285714285716	4.4628571428571435	2	1	1	Day	418	0	0	0
2014-02-19 00:00:00	11.491428571428571	6.768571428571429	2	2	1	Day	419	0	0	0
2014-02-20 00:00:00	12.725714285714286	7.208571428571429	2	3	1	Day	420	0	0	0
2014-02-21 00:00:00	9.76	4.864285714285714	2	4	1	Day	421	0	0	0
2014-02-22 00:00:00	11.034285714285716	4.291428571428571	2	5	0	Day	422	0	0	0
2014-02-23 00:00:00	13.357142857142858	4.585714285714285	2	6	0	Day	423	0	0	0
2014-02-24 00:00:00	14.517142857142856	4.568571428571429	2	0	1	Day	424	0	0	0
2014-02-25 00:00:00	11.505714285714287	6.397142857142858	2	1	1	Day	425	0	0	0
2014-02-26 00:00:00	9.445714285714288	4.754285714285715	2	2	1	Day	426	0	0	0
2014-02-27 00:00:00	9.251428571428571	4.088571428571428	2	3	1	Day	427	0	0	0
2014-02-28 00:00:00	8.022857142857143	4.538571428571427	2	4	1	Day	428	0	0	0
2014-03-01 00:00:00	8.9	3.491428571428572	3	5	0	Day	429	0	0	0
2014-03-02 00:00:00	10.534285714285717	2.0114285714285716	3	6	0	Day	430	0	0	0
2014-03-03 00:00:00	8.485714285714288	4.562857142857142	3	0	1	Day	431	0	0	0
2014-03-04 00:00:00	10.14285714285714	4.171428571428572	3	1	1	Day	432	0	0	0
2014-03-05 00:00:00	12.788571428571428	2.7971428571428567	3	2	1	Day	433	0	0	0
2014-03-06 00:00:00	14.102857142857141	2.668571428571429	3	3	1	Day	434	0	0	0
2014-03-07 00:00:00	15.117142857142857	1.991428571428571	3	4	1	Day	435	0	0	0
2014-03-08 00:00:00	17.854285714285712	3.8542857142857145	3	5	0	Day	436	0	0	0
2014-03-09 00:00:00	19.048571428571428	4.731428571428571	3	6	0	Day	437	0	0	0
2014-03-10 00:00:00	17.357142857142858	3.6799999999999997	3	0	1	Day	438	0	0	0
2014-03-11 00:00:00	15.025714285714285	5.305714285714286	3	1	1	Day	439	0	0	0
2014-03-12 00:00:00	16.50857142857143	4.485714285714286	3	2	1	Day	440	0	0	0
2014-03-13 00:00:00	17.47714285714286	3.24	3	3	1	Day	441	0	0	0
2014-03-14 00:00:00	17.065714285714286	3.7371428571428567	3	4	1	Day	442	0	0	0
2014-03-15 00:00:00	13.98857142857143	6.6800000000000015	3	5	0	Day	443	0	0	0
2014-03-16 00:00:00	17.4	7.194285714285715	3	6	0	Day	444	0	0	0
2014-03-17 00:00:00	16.700000000000003	6.357142857142857	3	0	1	Day	445	0	0	0
2014-03-18 00:00:00	14.902857142857144	7.177142857142858	3	1	1	Day	446	0	0	0
2014-03-19 00:00:00	16.30857142857143	7.007142857142858	3	2	1	Day	447	0	0	0
2014-03-20 00:00:00	18.805714285714288	5.142857142857143	3	3	1	Day	448	0	0	0
2014-03-21 00:00:00	14.314285714285715	9.245714285714286	3	4	1	Day	449	0	0	0
2014-03-22 00:00:00	10.560000000000002	5.76857142857143	3	5	0	Day	450	0	0	0
2014-03-23 00:00:00	9.665714285714285	4.028571428571429	3	6	0	Day	451	0	0	0
2014-03-24 00:00:00	10.074285714285715	3.0999999999999996	3	0	1	Day	452	0	0	0
2014-03-25 00:00:00	9.971428571428572	4.425714285714286	3	1	1	Day	453	0	0	0
2014-03-26 00:00:00	10.69142857142857	3.9728571428571424	3	2	1	Day	454	0	0	0
2014-03-27 00:00:00	11.837142857142858	2.0428571428571427	3	3	1	Day	455	0	0	0
2014-03-28 00:00:00	15.32857142857143	2.7685714285714287	3	4	1	Day	456	0	0	0
2014-03-29 00:00:00	18.442857142857143	6.205714285714286	3	5	0	Day	457	0	0	0
2014-03-30 00:00:00	17.785714285714285	9.351428571428572	3	6	0	Day	458	0	0	0
2014-03-31 00:00:00	18.017142857142854	7.868571428571431	3	0	1	Day	459	0	0	0
2014-04-01 00:00:00	19.331428571428567	7.648571428571429	4	1	1	Day	460	0	0	0
2014-04-02 00:00:00	19.371428571428574	10.017142857142858	4	2	1	Day	461	0	0	0
2014-04-03 00:00:00	16.071428571428573	12.09142857142857	4	3	1	Day	462	0	0	0
2014-04-04 00:00:00	15.385714285714286	10.532857142857143	4	4	1	Day	463	0	0	0
2014-04-05 00:00:00	17.228571428571428	9.43142857142857	4	5	0	Day	464	0	0	0
2014-04-06 00:00:00	19.154285714285717	10.774285714285716	4	6	0	Day	465	0	0	1
2014-04-07 00:00:00	20.97714285714286	10.565714285714284	4	0	1	Day	466	0	0	0
2014-04-08 00:00:00	14.931428571428572	8.415714285714285	4	1	1	Day	467	0	0	0
2014-04-09 00:00:00	17.06	5.582857142857142	4	2	1	Day	468	0	0	0
2014-04-10 00:00:00	19.34857142857143	5.571428571428572	4	3	1	Day	469	0	0	0
2014-04-11 00:00:00	18.377142857142857	7.6257142857142854	4	4	1	Day	470	0	0	0
2014-04-12 00:00:00	18.15142857142857	7.871428571428571	4	5	0	Day	471	0	0	0
2014-04-13 00:00:00	17.622857142857143	9.672857142857145	4	6	0	Day	472	0	0	0
2014-04-14 00:00:00	18.16857142857143	7.408571428571429	4	0	1	Day	473	0	0	0
2014-04-15 00:00:00	16.448571428571427	6.174285714285714	4	1	1	Day	474	0	0	0
2014-04-16 00:00:00	17.19142857142857	4.094285714285713	4	2	1	Day	475	0	0	0
2014-04-17 00:00:00	19.057142857142857	4.102857142857142	4	3	1	Day	476	0	0	0
2014-04-18 00:00:00	15.402857142857144	8.241428571428573	4	4	1	Day	477	0	0	0
2014-04-19 00:00:00	13.525714285714285	5.974285714285713	4	5	0	Day	478	0	0	0
2014-04-20 00:00:00	14.162857142857142	6.608571428571428	4	6	0	Day	479	0	0	0
2014-04-21 00:00:00	14.968571428571428	8.668571428571427	4	0	1	Holiday	480	0	0	0
2014-04-22 00:00:00	17.10285714285714	9.302857142857144	4	1	1	Day	481	0	0	0
2014-04-23 00:00:00	19.35142857142857	8.040000000000001	4	2	1	Day	482	0	0	0
2014-04-24 00:00:00	19.52	9.811428571428573	4	3	1	Day	483	0	0	0
2014-04-25 00:00:00	16.288571428571426	10.512857142857143	4	4	1	Day	484	0	0	0
2014-04-26 00:00:00	15.977142857142855	8.85142857142857	4	5	0	Day	485	0	0	0
2014-04-27 00:00:00	14.657142857142857	8.754285714285714	4	6	0	Day	486	0	0	0
2014-04-28 00:00:00	14.971428571428572	8.948571428571428	4	0	1	Day	487	0	0	0
2014-04-29 00:00:00	16.162857142857142	8.905714285714287	4	1	1	Day	488	0	0	0
2014-04-30 00:00:00	16.388571428571424	9.457142857142857	4	2	1	Day	489	0	0	0
2014-05-01 00:00:00	16.388571428571424	10.159999999999998	5	3	1	Holiday	490	1	1	0
2014-05-02 00:00:00	15.002857142857144	10.501428571428571	5	4	1	Day	491	0	0	0
2014-05-03 00:00:00	14.35142857142857	7.678571428571429	5	5	0	Day	492	0	0	0
2014-05-04 00:00:00	17.194285714285712	5.488571428571428	5	6	0	Day	493	0	0	0
2014-05-05 00:00:00	21.33142857142857	5.925714285714286	5	0	1	Day	494	0	0	0
2014-05-06 00:00:00	18.62	11.028571428571428	5	1	1	Day	495	0	0	0
2014-05-07 00:00:00	17.654285714285713	12.248571428571429	5	2	1	Day	496	0	0	0
2014-05-08 00:00:00	18.02857142857143	10.791428571428574	5	3	1	Holiday	497	1	1	0
2014-05-09 00:00:00	19.95714285714286	12.71142857142857	5	4	1	Day	498	0	0	0
2014-05-10 00:00:00	18.362857142857145	11.982857142857142	5	5	0	Day	499	0	0	0
2014-05-11 00:00:00	15.928571428571429	10.387142857142857	5	6	0	Day	500	0	0	0
2014-05-12 00:00:00	15.15714285714286	8.98857142857143	5	0	1	Day	501	0	0	0
2014-05-13 00:00:00	15.020000000000001	8.18	5	1	1	Day	502	0	0	0
2014-05-14 00:00:00	17.31142857142857	7.665714285714286	5	2	1	Day	503	0	0	0
2014-05-15 00:00:00	17.36	7.637142857142858	5	3	1	Day	504	0	0	0
2014-05-16 00:00:00	19.097142857142856	7.1171428571428565	5	4	1	Day	505	0	0	0
2014-05-17 00:00:00	20.9	8.657142857142857	5	5	0	Day	506	0	0	0
2014-05-18 00:00:00	22.51142857142857	8.731428571428571	5	6	0	Day	507	0	0	0
2014-05-19 00:00:00	22.06857142857143	11.891428571428571	5	0	1	Day	508	0	0	0
2014-05-20 00:00:00	20.211428571428574	13.974285714285713	5	1	1	Day	509	0	0	0
2014-05-21 00:00:00	20.49142857142857	13.36857142857143	5	2	1	Day	510	0	0	0
2014-05-22 00:00:00	19.545714285714286	12.435714285714287	5	3	1	Day	511	0	0	0
2014-05-23 00:00:00	18.13428571428572	10.517142857142858	5	4	1	Day	512	0	0	0
2014-05-24 00:00:00	17.977142857142855	8.994285714285715	5	5	0	Day	513	0	0	0
2014-05-25 00:00:00	19.46	8.88857142857143	5	6	0	Day	514	0	0	0
2014-05-26 00:00:00	16.877142857142854	11.92857142857143	5	0	1	Day	515	0	0	0
2014-05-27 00:00:00	17.159999999999997	11.145714285714284	5	1	1	Day	516	0	0	0
2014-05-28 00:00:00	18.005714285714284	9.697142857142858	5	2	1	Day	517	0	0	0
2014-05-29 00:00:00	19.071428571428573	10.977142857142857	5	3	1	Holiday	518	0	0	0
2014-05-30 00:00:00	19.834285714285713	11.297142857142855	5	4	1	Day	519	0	0	0
2014-05-31 00:00:00	20.325714285714287	11.071428571428571	5	5	0	Day	520	0	0	0
2014-06-01 00:00:00	20.52	11.157142857142857	6	6	0	Day	521	0	0	0
2014-06-02 00:00:00	20.34285714285714	11.697142857142856	6	0	1	Day	522	0	0	0
2014-06-03 00:00:00	20.457142857142856	12.437142857142856	6	1	1	Day	523	0	0	0
2014-06-04 00:00:00	17.279999999999998	11.307142857142855	6	2	1	Day	524	0	0	1
2014-06-05 00:00:00	21.071428571428573	9.525714285714285	6	3	1	Day	525	0	0	0
2014-06-06 00:00:00	26.680000000000003	11.594285714285713	6	4	1	Day	526	0	0	0
2014-06-07 00:00:00	26.851428571428574	15.911428571428571	6	5	0	Day	527	0	0	0
2014-06-08 00:00:00	28.494285714285716	15.74	6	6	0	Day	528	0	0	1
2014-06-09 00:00:00	28.199999999999996	16.328571428571426	6	0	1	Holiday	529	0	0	0
2014-06-10 00:00:00	25.537142857142857	16.56	6	1	1	Day	530	0	0	0
2014-06-11 00:00:00	26.957142857142856	15.531428571428568	6	2	1	Day	531	0	0	0
2014-06-12 00:00:00	27.968571428571426	16.180000000000003	6	3	1	Day	532	0	0	0
2014-06-13 00:00:00	26.808571428571426	16.47714285714286	6	4	1	Day	533	0	0	0
2014-06-14 00:00:00	23.56285714285714	15.674285714285714	6	5	0	Day	534	0	0	0
2014-06-15 00:00:00	20.73714285714286	13.774285714285714	6	6	0	Day	535	0	0	0
2014-06-16 00:00:00	21.99142857142857	13.317142857142859	6	0	1	Day	536	0	0	0
2014-06-17 00:00:00	20.734285714285715	13.808571428571428	6	1	1	Day	537	0	0	0
2014-06-18 00:00:00	21.917142857142853	13.045714285714284	6	2	1	Day	538	0	0	0
2014-06-19 00:00:00	24.180000000000003	12.645714285714284	6	3	1	Day	539	0	0	0
2014-06-20 00:00:00	24.505714285714287	13.765714285714287	6	4	1	Day	540	0	0	0
2014-06-21 00:00:00	25.74	12.948571428571428	6	5	0	Day	541	0	0	0
2014-06-22 00:00:00	26.794285714285714	14.597142857142856	6	6	0	Day	542	0	0	0
2014-06-23 00:00:00	24.4	15.831428571428573	6	0	1	Day	543	0	0	0
2014-06-24 00:00:00	25.442857142857143	15.002857142857144	6	1	1	Day	544	0	0	0
2014-06-25 00:00:00	23.54857142857143	15.034285714285716	6	2	1	Day	545	0	0	0
2014-06-26 00:00:00	24.014285714285716	13.834285714285716	6	3	1	Day	546	0	0	0
2014-06-27 00:00:00	24.188571428571425	14.508571428571427	6	4	1	Day	547	0	0	0
2014-06-28 00:00:00	22.314285714285713	15.50857142857143	6	5	0	Day	548	0	0	0
2014-06-29 00:00:00	19.917142857142856	13.850000000000001	6	6	0	Day	549	0	0	0
2014-06-30 00:00:00	21.540000000000003	12.454285714285716	6	0	1	Day	550	0	0	0
2014-07-01 00:00:00	23.591428571428573	12.88857142857143	7	1	1	Day	551	0	0	0
2014-07-02 00:00:00	24.542857142857144	14.677142857142858	7	2	1	Day	552	0	0	0
2014-07-03 00:00:00	27.557142857142853	14.157142857142858	7	3	1	Day	553	0	0	0
2014-07-04 00:00:00	24.38	17.944285714285712	7	4	1	Day	554	0	0	0
2014-07-05 00:00:00	23.57714285714286	17.07142857142857	7	5	0	Day	555	0	0	0
2014-07-06 00:00:00	22.72857142857143	15.444285714285712	7	6	0	Day	556	0	0	0
2014-07-07 00:00:00	19.919999999999998	13.845714285714285	7	0	1	Day	557	0	0	1
2014-07-08 00:00:00	20.057142857142853	13.968571428571428	7	1	1	Day	558	0	0	0
2014-07-09 00:00:00	18.28	13.797142857142857	7	2	1	Day	559	0	0	1
2014-07-10 00:00:00	18.98857142857143	14.025714285714285	7	3	1	Day	560	0	0	1
2014-07-11 00:00:00	20.994285714285716	15.042857142857143	7	4	1	Day	561	0	0	0
2014-07-12 00:00:00	21.237142857142857	15.474285714285712	7	5	0	Day	562	0	0	0
2014-07-13 00:00:00	21.291428571428575	16.13142857142857	7	6	0	Day	563	0	0	0
2014-07-14 00:00:00	23.259999999999998	15.022857142857141	7	0	1	Holiday	564	1	1	0
2014-07-15 00:00:00	25.49142857142857	14.35142857142857	7	1	1	Day	565	0	0	0
2014-07-16 00:00:00	28.294285714285717	15.84	7	2	1	Day	566	0	0	0
2014-07-17 00:00:00	30.757142857142856	16.84571428571429	7	3	1	Day	567	0	0	0
2014-07-18 00:00:00	30.25714285714285	18.654285714285713	7	4	1	Day	568	0	0	0
2014-07-19 00:00:00	28.22	19.43714285714286	7	5	0	Day	569	0	0	0
2014-07-20 00:00:00	22.68285714285714	17.318571428571428	7	6	0	Day	570	0	0	0
2014-07-21 00:00:00	23.040000000000003	16.46571428571428	7	0	1	Day	571	0	0	0
2014-07-22 00:00:00	23.83142857142857	17.154285714285713	7	1	1	Day	572	0	0	0
2014-07-23 00:00:00	27.59714285714286	17.72857142857143	7	2	1	Day	573	0	0	0
2014-07-24 00:00:00	27.645714285714284	17.902857142857144	7	3	1	Day	574	0	0	0
2014-07-25 00:00:00	25.365714285714283	16.962857142857143	7	4	1	Day	575	0	0	0
2014-07-26 00:00:00	25.597142857142856	16.380000000000003	7	5	0	Day	576	0	0	0
2014-07-27 00:00:00	26.822857142857142	16.87142857142857	7	6	0	Day	577	0	0	0
2014-07-28 00:00:00	21.6	16.02	7	0	1	Day	578	0	0	0
2014-07-29 00:00:00	21.054285714285715	15.120000000000001	7	1	1	Day	579	0	0	0
2014-07-30 00:00:00	24.12	16.12857142857143	7	2	1	Day	580	0	0	0
2014-07-31 00:00:00	25.95142857142857	15.128571428571428	7	3	1	Day	581	0	0	0
2014-08-01 00:00:00	26.18857142857143	15.61428571428571	8	4	1	Day	582	0	0	0
2014-08-02 00:00:00	24.09142857142857	17.024285714285718	8	5	0	Day	583	0	0	0
2014-08-03 00:00:00	23.745714285714286	15.725714285714284	8	6	0	Day	584	0	0	0
2014-08-04 00:00:00	23.751428571428573	15.788571428571426	8	0	1	Day	585	0	0	0
2014-08-05 00:00:00	25.457142857142856	14.768571428571429	8	1	1	Day	586	0	0	0
2014-08-06 00:00:00	23.877142857142857	15.765714285714285	8	2	1	Day	587	0	0	0
2014-08-07 00:00:00	25.191428571428577	17.545714285714286	8	3	1	Day	588	0	0	0
2014-08-08 00:00:00	25.18285714285714	17.314285714285713	8	4	1	Day	589	0	0	0
2014-08-09 00:00:00	24.185714285714287	16.688571428571425	8	5	0	Day	590	0	0	0
2014-08-10 00:00:00	25.208571428571425	17.91857142857143	8	6	0	Day	591	0	0	0
2014-08-11 00:00:00	22.802857142857142	15.942857142857143	8	0	1	Day	592	0	0	0
2014-08-12 00:00:00	22.69142857142857	15.079999999999998	8	1	1	Day	593	0	0	0
2014-08-13 00:00:00	20.502857142857145	14.95	8	2	1	Day	594	0	0	0
2014-08-14 00:00:00	20.497142857142858	13.84	8	3	1	Day	595	0	0	0
2014-08-15 00:00:00	20.134285714285713	13.482857142857144	8	4	1	Holiday	596	1	1	0
2014-08-16 00:00:00	21.742857142857144	12.497142857142858	8	5	0	Day	597	0	0	0
2014-08-17 00:00:00	21.82	12.208571428571428	8	6	0	Day	598	0	0	0
2014-08-18 00:00:00	21.422857142857143	13.237142857142857	8	0	1	Day	599	0	0	0
2014-08-19 00:00:00	20.982857142857146	13.188571428571427	8	1	1	Day	600	0	0	0
2014-08-20 00:00:00	20.428571428571427	11.782857142857143	8	2	1	Day	601	0	0	0
2014-08-21 00:00:00	21.10571428571429	10.402857142857144	8	3	1	Day	602	0	0	0
2014-08-22 00:00:00	20.851428571428574	11.962857142857143	8	4	1	Day	603	0	0	0
2014-08-23 00:00:00	20.291428571428572	13.412857142857142	8	5	0	Day	604	0	0	0
2014-08-24 00:00:00	21.239999999999995	10.905714285714286	8	6	0	Day	605	0	0	0
