Date	MaxTemperature	MinTemperature	MeanTemperature	DailyConsumption	Month	Weekday	is_WeekDay	Holiday	Index	snow	floods	storm	hurricane	rain	cold	hot	load_variation_max	load_variation_mean	potential_bridge_holiday	OddWeekday	OddHoliday	OddTemp	OddNeighbor	HD_predicted	nonWorkingDay	ToTag
2013-10-16 00:00:00	17.344500000000004	11.715800000000002	14.232682291666668	2626705.0	10	2	1	Day	293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30011490734139384	0.09684203728707039	0.0	0	0	0	0	0	0	0
2013-10-17 00:00:00	18.7701	12.17965	14.664449479166668	2553611.0	10	3	1	Day	294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32449819975755606	0.0979666820043125	0.0	0	0	0	0	0	0	0
2013-10-18 00:00:00	18.0307	9.80195	13.332944270833332	2517303.0	10	4	1	Day	295	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3234126422184804	0.09533895761758093	0.0	0	0	0	0	0	0	0
2013-10-19 00:00:00	19.7725	12.283149999999996	15.673893229166666	2215792.0	10	5	0	Day	296	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.25068028710040746	0.08872967112762731	0.0	0	0	0	0	0	0	0
2013-10-20 00:00:00	18.54435	14.519625	16.030220312500003	2037607.0	10	6	0	Day	297	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.25460499512629653	0.09147821042869138	0.0	0	0	0	0	0	0	0
2013-10-21 00:00:00	20.38905	13.5438	16.501959375000002	2380626.0	10	0	1	Day	298	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.30754680126275835	0.09973271178146675	0.0	0	0	0	0	0	0	0
2013-10-22 00:00:00	21.204	15.87465	18.010903125	2427104.0	10	1	1	Day	299	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2706378449341841	0.09627882658349102	0.0	0	0	0	0	0	0	0
2013-10-23 00:00:00	19.214550000000006	13.944175	16.9826625	2418445.0	10	2	1	Day	300	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.27556460607306615	0.09776769273364722	0.0	0	0	0	0	0	0	0
2013-10-24 00:00:00	19.0	11.9791	14.838386979166666	2441121.0	10	3	1	Day	301	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3386939521916231	0.0988656871021395	0.0	0	0	0	0	0	0	0
2013-10-25 00:00:00	20.2059	15.25325	17.17770416666667	2410696.0	10	4	1	Day	302	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2700533139516048	0.09571383918999497	0.0	0	0	0	0	0	0	0
2013-10-26 00:00:00	20.9894	15.3995	17.436561458333333	2110429.0	10	5	0	Day	303	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.30737979241059277	0.08853245854687872	0.0	0	0	0	0	0	0	0
2013-10-27 00:00:00	17.99165	14.616075000000002	15.820234375000004	2009329.0	10	6	0	Day	304	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2601162872477579	0.08667226420414174	0.0	0	0	0	0	0	0	0
2013-10-28 00:00:00	17.68675	11.765875	15.037008333333333	2386598.0	10	0	1	Day	305	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.26395749084756426	0.10008982645471426	0.0	0	0	0	0	0	0	0
2013-10-29 00:00:00	14.56975	8.383075000000002	11.253090624999999	2541479.0	10	1	1	Day	306	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2645420218301435	0.09701259951906918	0.0	0	0	0	0	0	0	0
2013-10-30 00:00:00	14.63075	5.8508	9.567714583333332	2645892.0	10	2	1	Day	307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3057097038889379	0.0981141472673948	0.0	0	0	0	0	0	0	0
2013-10-31 00:00:00	14.052450000000002	5.5127500000000005	9.4531953125	2696120.0	10	3	1	Day	308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25335242873505537	0.09451457349625338	0.0	0	0	0	0	0	0	0
2013-11-01 00:00:00	13.37185	8.213149999999999	10.7468078125	2394192.0	11	4	1	Holiday	309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26746467674303964	0.08743268748846975	0.0	0	0	0	0	0	0	0
2013-11-02 00:00:00	16.7475	11.725300000000002	14.152424479166669	2292500.0	11	5	0	Day	310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.287505739002899	0.08815757697446466	0.0	0	0	0	0	0	0	0
2013-11-03 00:00:00	13.467549999999996	9.32685	11.178417708333333	2258939.0	11	6	0	Day	311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34863097889547007	0.09026473121561655	0.0	0	0	0	0	0	0	0
2013-11-04 00:00:00	11.8259	8.203675	10.775237500000001	2723886.0	11	0	1	Day	312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33243112023541704	0.1052511106625947	0.0	0	0	0	0	0	0	0
2013-11-05 00:00:00	12.79155	7.185250000000001	10.172746875	2897466.0	11	1	1	Day	313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.326836323687873	0.10090710381637519	0.0	0	0	0	0	0	0	0
2013-11-06 00:00:00	16.92345	12.174750000000005	14.360494791666667	2757171.0	11	2	1	Day	314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2952716506285945	0.09838065075489291	0.0	0	0	0	0	0	0	0
2013-11-07 00:00:00	16.8992	11.865925	14.3743125	2671279.0	11	3	1	Day	315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31305809338421975	0.09721869554940109	0.0	0	0	0	0	0	0	0
2013-11-08 00:00:00	14.4381	10.136375000000003	12.1837484375	2680682.0	11	4	1	Day	316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3025365356977935	0.09670345547357134	0.0	0	0	0	0	0	0	0
2013-11-09 00:00:00	12.0536	7.44585	9.852488020833333	2508453.0	11	5	0	Day	317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2774017034468866	0.0919685768456879	0.0	0	0	0	0	0	0	0
2013-11-10 00:00:00	11.3904	6.47275	9.661932291666668	2402705.0	11	6	0	Day	318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2854181283508303	0.08823219795096414	0.0	0	0	0	0	0	0	0
2013-11-11 00:00:00	10.63225	4.76605	7.481075	2580550.0	11	0	1	Holiday	319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3216590492707427	0.09114241603444373	0.0	0	0	0	0	0	0	0
2013-11-12 00:00:00	11.618950000000002	7.113649999999999	9.062225520833334	2941327.0	11	1	1	Day	320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3619916870687096	0.10212946647903329	0.0	0	0	0	0	0	0	0
2013-11-13 00:00:00	11.2183	6.280825000000001	8.5526671875	2984765.0	11	2	1	Day	321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3352702707222305	0.10621762997725458	0.0	0	0	0	0	0	0	0
2013-11-14 00:00:00	9.9338	5.5482000000000005	7.284408333333334	3118403.0	11	3	1	Day	322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3435372089044225	0.10199621473528421	0.0	0	0	0	0	0	0	0
2013-11-15 00:00:00	8.37805	5.33995	6.581988020833333	3181126.0	11	4	1	Day	323	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.34570832398257395	0.1006583672280436	0.0	0	0	0	0	0	0	0
2013-11-16 00:00:00	7.631450000000001	3.54735	5.253861979166667	2949565.0	11	5	0	Day	324	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.2617863757694129	0.0960656237934925	0.0	0	0	0	0	0	0	0
2013-11-17 00:00:00	7.67765	4.67575	5.888382812500001	2809072.0	11	6	0	Day	325	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.2306392248405481	0.09481838747200126	0.0	0	0	0	0	0	0	0
2013-11-18 00:00:00	7.71675	5.373550000000002	6.289748958333334	3203809.0	11	0	1	Day	326	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.3771894926157696	0.10740801222141289	0.0	0	0	0	0	0	0	0
2013-11-19 00:00:00	7.443250000000001	3.827625	5.9725661458333335	3297301.0	11	1	1	Day	327	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.3361053149830579	0.10565264258375857	0.0	0	0	0	0	0	0	0
2013-11-20 00:00:00	5.8454500000000005	2.0523	3.8323062500000002	3480764.0	11	2	1	Day	328	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.3474619169303115	0.10641306586808655	0.0	0	0	0	0	0	0	0
2013-11-21 00:00:00	5.1251000000000015	3.029	3.8228697916666667	3484587.0	11	3	1	Day	329	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.3315125715485068	0.10470389016826519	0.0	0	0	0	0	0	0	0
2013-11-22 00:00:00	4.90925	2.2639	3.5745093750000003	3556467.0	11	4	1	Day	330	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.34645986381731864	0.10349929440477364	0.0	0	0	0	0	0	0	0
2013-11-23 00:00:00	6.423800000000001	3.7466	4.968221354166666	3228271.0	11	5	0	Day	331	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.2567761102044479	0.09558058744624591	0.0	0	0	0	0	0	0	0
2013-11-24 00:00:00	7.8877000000000015	4.3127	5.961516666666667	3011264.0	11	6	0	Day	332	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.22838460533631388	0.09224751716260263	0.0	0	0	0	0	0	0	0
2013-11-25 00:00:00	7.20385	4.276175	5.518235937499999	3346415.0	11	0	1	Day	333	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.33944549202636787	0.10441606640176722	0.0	0	0	0	0	0	0	0
2013-11-26 00:00:00	6.5721	3.114275000000001	4.4245734375	3447942.0	11	1	1	Day	334	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.3490485010258837	0.10468612326909867	0.0	0	0	0	0	0	0	0
2013-11-27 00:00:00	6.009850000000001	0.8555750000000002	3.194136458333334	3515441.0	11	2	1	Day	335	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.32858991663561077	0.10941211844739882	0.0	0	0	0	0	0	0	0
2013-11-28 00:00:00	5.7433999999999985	-0.6595500000000001	2.300652604166667	3664329.0	11	3	1	Day	336	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.3570649259298275	0.11196877523746421	0.0	0	0	0	0	0	0	0
2013-11-29 00:00:00	7.5609	3.12375	5.1352208333333325	3545623.0	11	4	1	Day	337	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.36616690837284693	0.10254165853969704	0.0	0	0	0	0	0	0	0
2013-11-30 00:00:00	7.5329999999999995	4.4029250000000015	5.808457291666667	3173502.0	11	5	0	Day	338	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.2565255969261998	0.09391405230442428	0.0	0	0	0	0	0	0	0
2013-12-01 00:00:00	7.5404	2.5353	4.5618296875	3057029.0	12	6	0	Day	339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28558513720299583	0.0914835404984413	0.0	0	0	0	0	0	0	0
2013-12-02 00:00:00	8.03175	2.71315	5.0513296875	3440160.0	12	0	1	Day	340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3670019526336743	0.10696561643216598	0.0	0	0	0	0	0	0	0
2013-12-03 00:00:00	8.16085	0.06370000000000009	3.2068614583333335	3568702.0	12	1	1	Day	341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3411155805480228	0.11165607781213308	0.0	0	0	0	0	0	0	0
2013-12-04 00:00:00	8.816849999999997	1.3428000000000002	4.415392708333333	3628243.0	12	2	1	Day	342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.317233314688357	0.10992735852322852	0.0	0	0	0	0	0	0	0
2013-12-05 00:00:00	7.750300000000001	3.3309500000000005	5.399116145833333	3549130.0	12	3	1	Day	343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3478794390607254	0.10516582954659531	0.0	0	0	0	0	0	0	0
2013-12-06 00:00:00	8.7974	3.75855	6.076876041666666	3452506.0	12	4	1	Day	344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34078156284369177	0.10357924545102312	0.0	0	0	0	0	0	0	0
2013-12-07 00:00:00	8.5168	2.47975	4.605002083333333	3179665.0	12	5	0	Day	345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27806973885554853	0.09316606584951286	0.0	0	0	0	0	0	0	0
2013-12-08 00:00:00	9.49765	1.4691500000000002	4.141428645833333	3081254.0	12	6	0	Day	346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3346857397396512	0.09480950402241797	0.0	0	0	0	0	0	0	0
2013-12-09 00:00:00	8.857400000000002	-0.66175	2.8315744791666666	3575112.0	12	0	1	Day	347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3700916163987362	0.11507265252185911	0.0	0	0	0	0	0	0	0
2013-12-10 00:00:00	8.5782	-0.93525	2.5934375	3647617.0	12	1	1	Day	348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3384434389133748	0.11530184552110752	0.0	0	0	0	0	0	0	0
2013-12-11 00:00:00	8.237	0.00890000000000004	3.068246875	3628244.0	12	2	1	Day	349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3434537044783399	0.11218375471737935	0.0	0	0	0	0	0	0	0
2013-12-12 00:00:00	7.1394	0.7439500000000001	3.1620000000000004	3642172.0	12	3	1	Day	350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34403823546091883	0.10952582660206471	0.0	0	0	0	0	0	0	0
2013-12-13 00:00:00	7.027300000000001	0.78545	3.671536458333333	3587725.0	12	4	1	Day	351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3265023059835419	0.10209215599078354	0.0	0	0	0	0	0	0	0
2013-12-14 00:00:00	9.73125	4.02215	5.899805729166668	3217220.0	12	5	0	Day	352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26178637576941277	0.09823318549181062	0.0	0	0	0	0	0	0	0
2013-12-15 00:00:00	10.855200000000005	4.04035	6.228602083333333	3056761.0	12	6	0	Day	353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30312106668037275	0.09206629479110391	0.0	0	0	0	0	0	0	0
2013-12-16 00:00:00	12.373500000000002	3.6983	7.013044791666666	3353213.0	12	0	1	Day	354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34053104956544344	0.11205405635346363	0.0	0	0	0	0	0	0	0
2013-12-17 00:00:00	11.2399	4.350950000000001	7.164363020833334	3355016.0	12	1	1	Day	355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3780245368765971	0.10836742477640618	0.0	0	0	0	0	0	0	0
2013-12-18 00:00:00	10.96085	6.6026	8.425700520833333	3271689.0	12	2	1	Day	356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33835993448729207	0.10333228555260814	0.0	0	0	0	0	0	0	0
2013-12-19 00:00:00	9.52035	5.71045	8.19395625	3244579.0	12	3	1	Day	357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3452908018521602	0.10190027347978486	0.0	0	0	0	0	0	0	0
2013-12-20 00:00:00	9.053350000000002	4.24405	6.053840624999999	3267095.0	12	4	1	Day	358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34028053628719535	0.10967684524498031	0.0	0	0	0	0	0	0	0
2013-12-21 00:00:00	8.6137	3.92245	6.065626041666666	3074863.0	12	5	0	Day	359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24692258792668387	0.09216045935668657	0.0	0	0	0	0	0	0	0
2013-12-22 00:00:00	11.1727	7.05055	8.946428645833334	2826884.0	12	6	0	Day	360	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.2297206761536379	0.08927866831187349	0.0	0	0	0	0	0	0	0
2013-12-23 00:00:00	12.1741	7.37955	9.437930208333334	2958045.0	12	0	1	Day	361	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.2338123930316925	0.09139470600260861	0.0	0	0	0	0	0	0	0
2013-12-24 00:00:00	11.900099999999995	10.2668	10.917050520833333	2826032.0	12	1	1	Day	362	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.26153586249116456	0.08760324972046857	0.0	0	0	0	0	0	0	0
2013-12-25 00:00:00	10.56985	5.743675	8.3821484375	2514424.0	12	2	1	Holiday	363	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.23748658777933337	0.07936118519710972	0.0	0	0	0	0	0	0	0
2013-12-26 00:00:00	8.28585	4.7333	6.089331250000001	2890405.0	12	3	1	Day	364	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.26220389789982657	0.09287468870318157	0.0	0	0	0	0	0	0	0
2013-12-27 00:00:00	11.547150000000002	5.539699999999999	8.3978828125	2944092.0	12	4	1	Day	365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217779543223805	0.08963222960528765	0.0	0	0	0	0	0	0	0
2013-12-28 00:00:00	8.9756	5.4494250000000015	7.8005125	2795763.0	12	5	0	Day	366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24892669415266971	0.09167542300943997	0.0	0	0	0	0	0	0	0
2013-12-29 00:00:00	8.73905	3.8268	5.710701041666667	2799878.0	12	6	0	Day	367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.289509845228885	0.08892155363862596	0.0	0	0	0	0	0	0	0
2013-12-30 00:00:00	7.97905	2.7141500000000005	4.904618229166666	3119023.0	12	0	1	Day	368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22871862304064505	0.09341835581767774	0.0	0	0	0	0	0	0	0
2013-12-31 00:00:00	8.9316	3.79845	6.2070651041666665	3048781.0	12	1	1	Day	369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27239143788192177	0.08888957322012621	0.0	0	0	0	0	0	0	0
2014-01-01 00:00:00	10.3474	6.10315	8.193240625	2732220.0	1	2	1	Holiday	370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22704853451898993	0.0780784150772854	0.0	0	0	0	0	0	0	0
2014-01-02 00:00:00	11.49745	8.3949	9.571681770833335	2907995.0	1	3	1	Day	371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24124428695305689	0.09763088761006485	0.0	0	0	0	0	0	0	0
2014-01-03 00:00:00	11.90335	8.36945	9.89680625	2955062.0	1	4	1	Day	372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23356187975344422	0.09482727092158454	0.0	0	0	0	0	0	0	0
2014-01-04 00:00:00	11.44015	6.680500000000001	8.9284359375	2809731.0	1	5	0	Day	373	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.27055434050810134	0.09034290557194935	0.0	0	0	0	0	0	0	0
2014-01-05 00:00:00	9.34085	5.229850000000001	7.219986979166667	2794007.0	1	6	0	Day	374	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2502627649699938	0.09009239229370108	0.0	0	0	0	0	0	0	0
2014-01-06 00:00:00	12.869650000000002	8.1823	10.20540859375	3089094.0	1	0	1	Day	375	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3554783418342553	0.10377823472168839	0.0	0	0	0	0	0	0	0
2014-01-07 00:00:00	13.03465	9.286699999999998	10.775514322916665	3066934.0	1	1	1	Day	376	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3346022353135685	0.10347442074594053	0.0	0	0	0	0	0	0	0
2014-01-08 00:00:00	13.4115	8.248800000000001	10.53495625	3027217.0	1	2	1	Day	377	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.29694173915024946	0.10412824263526924	0.0	0	0	0	0	0	0	0
2014-01-09 00:00:00	11.7445	7.053775	9.8119234375	3080233.0	1	3	1	Day	378	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.34462276644349815	0.10224672801353245	0.0	0	0	0	0	0	0	0
2014-01-10 00:00:00	9.8244	5.08445	6.907553645833334	3151864.0	1	4	1	Day	379	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3361888194091407	0.10692297587416628	0.0	0	0	0	0	0	0	0
2014-01-11 00:00:00	10.038000000000002	5.17415	7.403926041666668	2877024.0	1	5	0	Day	380	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2662121103517985	0.09453589377525325	0.0	0	0	0	0	0	0	0
2014-01-12 00:00:00	9.327149999999998	4.53815	6.603333333333334	2830811.0	1	6	0	Day	381	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.28775625228114726	0.09350363693367715	0.0	0	0	0	0	0	0	0
2014-01-13 00:00:00	9.5787	5.8676249999999985	7.620497916666667	3185631.0	1	0	1	Day	382	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.34545781070432563	0.10445337689001696	0.0	0	0	0	0	0	0	0
2014-01-14 00:00:00	8.29235	4.099675	5.634093750000001	3324206.0	1	1	1	Day	383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3258342705748801	0.10763720522066128	0.0	0	0	0	0	0	0	0
2014-01-15 00:00:00	8.507850000000001	3.9622	6.257880208333333	3410417.0	1	2	1	Day	384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31898690763609483	0.10194469072770128	0.0	0	0	0	0	0	0	0
2014-01-16 00:00:00	9.7373	7.2772000000000014	8.143836979166666	3308216.0	1	3	1	Day	385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3163147660014469	0.10435565894460101	0.0	0	0	0	0	0	0	0
2014-01-17 00:00:00	11.1099	5.897	7.673038020833334	3235475.0	1	4	1	Day	386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31823536780135	0.10725877026841397	0.0	0	0	0	0	0	0	0
2014-01-18 00:00:00	10.12315	4.766150000000001	7.140777604166668	2969511.0	1	5	0	Day	387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26370697756931605	0.09200944071377098	0.0	0	0	0	0	0	0	0
2014-01-19 00:00:00	8.512150000000002	5.273675000000001	6.636103125000001	2829476.0	1	6	0	Day	388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28207795130752045	0.09562322800424565	0.0	0	0	0	0	0	0	0
2014-01-20 00:00:00	7.33145	4.076825	5.375335416666668	3321655.0	1	0	1	Day	389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3490485010258838	0.10702247050949897	0.0	0	0	0	0	0	0	0
2014-01-21 00:00:00	6.79455	2.90315	4.387960416666666	3470278.0	1	1	1	Day	390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.363494766738199	0.10700825699016568	0.0	0	0	0	0	0	0	0
2014-01-22 00:00:00	6.7464	2.29625	4.284591145833334	3503814.0	1	2	1	Day	391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.301033456028304	0.10616255258983831	0.0	0	0	0	0	0	0	0
2014-01-23 00:00:00	8.330699999999998	4.296900000000001	6.190368229166668	3458287.0	1	3	1	Day	392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34119908497410545	0.10443205661101713	0.0	0	0	0	0	0	0	0
2014-01-24 00:00:00	7.590600000000001	4.9620750000000005	6.212488020833334	3399602.0	1	4	1	Day	393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3420341292349329	0.10462038574218245	0.0	0	0	0	0	0	0	0
2014-01-25 00:00:00	8.5502	4.22325	6.238724479166667	3089155.0	1	5	0	Day	394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26596159707355016	0.09425695345833852	0.0	0	0	0	0	0	0	0
2014-01-26 00:00:00	9.63395	6.08195	7.855709375	2905899.0	1	6	0	Day	395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23189179123178927	0.09091322303519532	0.0	0	0	0	0	0	0	0
2014-01-27 00:00:00	7.356350000000003	3.656875	5.602203125	3359575.0	1	0	1	Day	396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3682545190249157	0.10819330916457406	0.0	0	0	0	0	0	0	0
2014-01-28 00:00:00	7.459400000000001	3.0222	4.799807291666666	3514230.0	1	1	1	Day	397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3397795097306988	0.10484602536159755	0.0	0	0	0	0	0	0	0
2014-01-29 00:00:00	6.2682	3.4196000000000004	4.570200520833333	3523792.0	1	2	1	Day	398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3308445361398449	0.10573081694009133	0.0	0	0	0	0	0	0	0
2014-01-30 00:00:00	6.71995	3.60675	4.8086921875	3468358.0	1	3	1	Day	399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.334435226461403	0.10295740398019411	0.0	0	0	0	0	0	0	0
2014-01-31 00:00:00	8.1906	1.66945	4.6644921875	3494023.0	1	4	1	Day	400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3337671910527409	0.1077491366854105	0.0	0	0	0	0	0	0	0
2014-02-01 00:00:00	8.058850000000001	4.306525	6.262248437500001	3152003.0	2	5	0	Day	401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25953175626517855	0.09439908865167085	0.0	0	0	0	0	0	0	0
2014-02-02 00:00:00	8.6202	2.8859	5.088764583333334	3015487.0	2	6	0	Day	402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3922202893106642	0.09268102950226625	0.0	0	0	0	0	0	0	0
2014-02-03 00:00:00	8.81025	1.34355	4.792231770833333	3372133.0	2	0	1	Day	403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33568779285264416	0.10667956935558465	0.0	0	0	0	0	0	0	0
2014-02-04 00:00:00	9.392500000000002	3.9507	6.448246875	3377428.0	2	1	1	Day	404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3550608197038415	0.11009081399556074	0.0	0	0	0	0	0	0	0
2014-02-05 00:00:00	8.661349999999999	6.191025	7.338083854166666	3434317.0	2	2	1	Day	405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2971087480024148	0.10720013950116439	0.0	0	0	0	0	0	0	0
2014-02-06 00:00:00	11.49785	4.8338	8.122496875000001	3385599.0	2	3	1	Day	406	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.3552278285560072	0.10611813534192195	0.0	0	0	0	0	0	0	0
2014-02-07 00:00:00	11.106849999999998	6.8034750000000015	9.054454166666668	3223509.0	2	4	1	Day	407	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.33952899645245066	0.1072641003381639	0.0	0	0	0	0	0	0	0
2014-02-08 00:00:00	8.77365	5.956150000000001	7.094230208333333	3039842.0	2	5	0	Day	408	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.2956891727590082	0.09518971566458198	0.0	0	0	0	0	0	0	0
2014-02-09 00:00:00	9.0381	4.3850500000000014	6.409167708333334	2944254.0	2	6	0	Day	409	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.41259536927485446	0.09180689806327239	0.0	0	0	0	0	0	0	0
2014-02-10 00:00:00	8.159749999999999	5.7869	6.60245	3259984.0	2	0	1	Day	410	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.3422011380870985	0.10273709443052904	0.0	0	0	0	0	0	0	0
2014-02-11 00:00:00	8.4079	3.68985	5.891060416666666	3389923.0	2	1	1	Day	411	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.3514701293822835	0.10408737876718623	0.0	0	0	0	0	0	0	0
2014-02-12 00:00:00	10.024	3.4282000000000004	6.610740625000001	3400719.0	2	2	1	Day	412	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.3380259167829611	0.10835321125707294	0.0	0	0	0	0	0	0	0
2014-02-13 00:00:00	9.615299999999998	5.419250000000001	7.2227640625000005	3376571.0	2	3	1	Day	413	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.34428874873916726	0.10560111857617555	0.0	0	0	0	0	0	0	0
