Date	MaxTemperature	MinTemperature	MeanTemperature	DailyConsumption	Month	Weekday	is_WeekDay	Holiday	Index	snow	floods	storm	hurricane	rain	cold	hot	OddWeekday	OddHoliday	OddTemp	OddNeighbor	HD_predicted	nonWorkingDay	ToTag
2014-02-09 00:00:00	9.0381	4.3850500000000014	6.409167708333334	2944254.0	2	6	0	Day	409	0	1	0	1	0	0	0	0	0	0	0	0	0	0
2014-02-10 00:00:00	8.159749999999999	5.7869	6.60245	3259984.0	2	0	1	Day	410	0	1	0	1	0	0	0	0	0	0	0	0	0	0
2014-02-11 00:00:00	8.4079	3.68985	5.891060416666666	3389923.0	2	1	1	Day	411	0	1	0	1	0	0	0	0	0	0	0	0	0	0
2014-02-12 00:00:00	10.024	3.4282000000000004	6.610740625000001	3400719.0	2	2	1	Day	412	0	1	0	1	0	0	0	0	0	0	0	0	0	0
2014-02-13 00:00:00	9.615299999999998	5.419250000000001	7.2227640625000005	3376571.0	2	3	1	Day	413	0	1	0	1	0	0	0	0	0	0	0	0	0	0
2014-02-14 00:00:00	9.985954	5.315000000000001	7.6504769999999995	3322272.0	2	4	1	Day	414	0	1	0	1	0	0	0	0	0	0	0	0	0	0
2014-02-15 00:00:00	11.026150000000005	7.0341999999999985	9.495352166666665	2887033.0	2	5	0	Day	415	0	1	0	1	0	0	0	0	0	0	0	0	0	0
2014-02-16 00:00:00	10.07745	5.3554	7.316240104166667	2780199.0	2	6	0	Day	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-02-17 00:00:00	11.772049999999998	3.37115	6.972351562499999	3125846.0	2	0	1	Day	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-02-18 00:00:00	10.86815	4.7292	7.544822395833333	3239629.0	2	1	1	Day	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-02-19 00:00:00	11.35185	6.839000000000001	8.793446875	3182563.0	2	2	1	Day	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-02-20 00:00:00	12.451250000000002	7.737500000000002	9.524409375	3124812.0	2	3	1	Day	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-02-21 00:00:00	9.43405	5.05175	7.428826562499999	3131721.0	2	4	1	Day	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-02-22 00:00:00	10.854900000000002	4.38585	7.140713020833334	2913652.0	2	5	0	Day	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-02-23 00:00:00	13.2252	4.696150000000001	8.387121875	2674136.0	2	6	0	Day	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-02-24 00:00:00	14.5278	5.0672000000000015	9.284469270833334	2987007.0	2	0	1	Day	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-02-25 00:00:00	11.4984	6.8054000000000014	8.618627083333333	3103568.0	2	1	1	Day	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-02-26 00:00:00	9.6785	4.440599999999999	6.738475520833333	3144596.0	2	2	1	Day	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-02-27 00:00:00	9.266250000000003	4.2816	6.530220833333334	3281697.0	2	3	1	Day	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-02-28 00:00:00	8.04205	4.91615	6.227061458333334	3285674.0	2	4	1	Day	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-03-01 00:00:00	8.9223	3.76195	5.802435416666667	2998597.0	3	5	0	Day	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-03-02 00:00:00	10.263149999999998	1.62	5.957264062499999	2846331.0	3	6	0	Day	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-03-03 00:00:00	8.294749999999999	4.8215	6.286681770833334	3205806.0	3	0	1	Day	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-03-04 00:00:00	10.118050000000002	4.2807	6.799046875000001	3223979.0	3	1	1	Day	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-03-05 00:00:00	12.732350000000002	3.11125	7.5473328125	3111043.0	3	2	1	Day	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-03-06 00:00:00	13.902350000000002	2.94295	8.015161458333333	3088089.0	3	3	1	Day	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-03-07 00:00:00	15.0895	2.28415	8.505391145833334	3009638.0	3	4	1	Day	435	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-08 00:00:00	17.724750000000004	4.175000000000002	10.419784375	2615897.0	3	5	0	Day	436	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-09 00:00:00	19.415900000000004	5.23645	11.85090625	2376967.0	3	6	0	Day	437	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-10 00:00:00	17.954050000000006	4.60395	10.97090625	2725074.0	3	0	1	Day	438	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-11 00:00:00	15.2583	6.10525	10.089393229166667	2802120.0	3	1	1	Day	439	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-12 00:00:00	16.805750000000003	5.3316500000000016	10.342066666666668	2801391.0	3	2	1	Day	440	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-13 00:00:00	17.736	4.1247	10.302104166666666	2790418.0	3	3	1	Day	441	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-14 00:00:00	17.4	4.721500000000002	10.6480828125	2731305.0	3	4	1	Day	442	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-15 00:00:00	14.0159	6.8376	10.015055208333335	2500584.0	3	5	0	Day	443	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-16 00:00:00	16.98715	6.913550000000001	11.296524479166665	2315633.0	3	6	0	Day	444	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-17 00:00:00	15.63995	6.420050000000002	10.451720833333333	2661697.0	3	0	1	Day	445	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-18 00:00:00	14.4707	7.42175	10.513330729166666	2776623.0	3	1	1	Day	446	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-19 00:00:00	16.1137	7.719949999999999	11.252696354166668	2729126.0	3	2	1	Day	447	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-20 00:00:00	19.07385	5.380100000000001	12.136644270833335	2684390.0	3	3	1	Day	448	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-21 00:00:00	14.163350000000005	9.3442	11.487155208333334	2650605.0	3	4	1	Day	449	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-22 00:00:00	10.73605	5.89885	8.869827604166666	2531450.0	3	5	0	Day	450	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-23 00:00:00	9.66035	3.79325	6.399051041666667	2547902.0	3	6	0	Day	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-03-24 00:00:00	9.920550000000002	2.7836000000000003	6.474035416666666	2929556.0	3	0	1	Day	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-03-25 00:00:00	9.3108	4.816400000000002	6.921977604166667	3001496.0	3	1	1	Day	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-03-26 00:00:00	10.7047	4.501900000000001	7.087107291666666	2987345.0	3	2	1	Day	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-03-27 00:00:00	11.2823	2.2373	6.842704166666667	2995615.0	3	3	1	Day	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-03-28 00:00:00	15.3308	3.3355500000000005	9.373642708333334	2898776.0	3	4	1	Day	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-03-29 00:00:00	18.516400000000004	6.704050000000001	12.531398437500002	2482018.0	3	5	0	Day	457	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-30 00:00:00	17.647650000000006	9.65835	13.48881630434783	2169879.0	3	6	0	Day	458	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-03-31 00:00:00	17.797900000000006	8.4331	13.176095833333335	2560120.0	3	0	1	Day	459	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-04-01 00:00:00	19.71485	8.01565	13.697874479166666	2557295.0	4	1	1	Day	460	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-04-02 00:00:00	19.283400000000004	10.4072	14.650108854166666	2531508.0	4	2	1	Day	461	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-04-03 00:00:00	15.665350000000002	12.1862	14.012310937500002	2576556.0	4	3	1	Day	462	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-04-04 00:00:00	14.809649999999998	10.987400000000004	12.776802083333331	2575992.0	4	4	1	Day	463	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-04-05 00:00:00	17.0758	9.06115	12.887309895833335	2292854.0	4	5	0	Day	464	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-04-06 00:00:00	18.633000000000006	11.25825	14.751256770833335	2091831.0	4	6	0	Day	465	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-04-07 00:00:00	21.00915	11.09665	15.557949479166666	2406478.0	4	0	1	Day	466	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-04-08 00:00:00	14.57825	9.317000000000002	11.860522395833334	2509271.0	4	1	1	Day	467	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-04-09 00:00:00	16.7627	5.623900000000001	11.256013541666666	2560953.0	4	2	1	Day	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-10 00:00:00	19.5358	5.9533000000000005	12.682780729166666	2522169.0	4	3	1	Day	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-11 00:00:00	18.30845	7.8562	13.030831770833336	2459215.0	4	4	1	Day	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-12 00:00:00	18.04865	7.85975	13.0073109375	2191341.0	4	5	0	Day	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-13 00:00:00	17.035249999999998	9.42245	12.987501041666667	2059987.0	4	6	0	Day	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-14 00:00:00	17.9594	7.193599999999999	12.526328125000001	2429774.0	4	0	1	Day	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-15 00:00:00	16.257700000000003	6.1708500000000015	11.310903125000001	2519797.0	4	1	1	Day	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-16 00:00:00	17.4055	4.4669500000000015	11.105809375	2548999.0	4	2	1	Day	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-17 00:00:00	19.539	4.6995000000000005	12.424504166666667	2523799.0	4	3	1	Day	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-18 00:00:00	15.522399999999998	8.802900000000003	11.937937499999999	2471723.0	4	4	1	Day	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-19 00:00:00	13.43935	5.685	9.790215104166666	2297091.0	4	5	0	Day	478	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-20 00:00:00	14.2555	6.7132	10.656032291666667	2157148.0	4	6	0	Day	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-21 00:00:00	15.0485	8.6393	11.739693229166667	2158370.0	4	0	1	Holiday	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-22 00:00:00	17.3404	9.45615	12.8784765625	2478287.0	4	1	1	Day	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-23 00:00:00	19.08405	8.11735	13.730585416666669	2487669.0	4	2	1	Day	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-24 00:00:00	18.851450000000003	9.818450000000002	14.208185416666668	2460894.0	4	3	1	Day	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-25 00:00:00	15.591300000000002	11.11235	13.201425520833334	2449362.0	4	4	1	Day	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-26 00:00:00	15.23225	8.85905	11.855918229166667	2226447.0	4	5	0	Day	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-27 00:00:00	14.3844	8.776100000000001	11.172087499999998	2140906.0	4	6	0	Day	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-28 00:00:00	14.54065	8.94295	11.598711458333334	2486787.0	4	0	1	Day	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-29 00:00:00	15.2611	8.5832	11.8971484375	2537398.0	4	1	1	Day	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-04-30 00:00:00	16.1585	9.236200000000002	12.617040625000001	2485785.0	4	2	1	Day	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-01 00:00:00	15.740699999999995	9.9665	12.791688020833334	2065327.0	5	3	1	Holiday	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-02 00:00:00	14.8219	10.27095	12.314501041666666	2301730.0	5	4	1	Day	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-03 00:00:00	14.116550000000002	8.3737	11.260455208333335	2204709.0	5	5	0	Day	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-04 00:00:00	17.102999999999998	5.531699999999999	11.4760625	2075147.0	5	6	0	Day	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-05 00:00:00	21.58875	6.327700000000001	14.299260937500001	2355512.0	5	0	1	Day	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-06 00:00:00	18.53325	11.88505	15.194064583333335	2375926.0	5	1	1	Day	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-07 00:00:00	17.385350000000006	11.9573	14.503883333333334	2379495.0	5	2	1	Day	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-08 00:00:00	17.262000000000004	10.7724	14.22391510416667	2089286.0	5	3	1	Holiday	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-09 00:00:00	19.36835	12.761599999999998	15.785336458333333	2204971.0	5	4	1	Day	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-10 00:00:00	17.975649999999995	11.85015	14.893047916666667	2078543.0	5	5	0	Day	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-11 00:00:00	15.75105	10.833825	13.172576041666666	1991679.0	5	6	0	Day	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-12 00:00:00	14.56675	8.573	11.486882291666669	2399615.0	5	0	1	Day	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-13 00:00:00	14.45275	7.8892	11.216415625000002	2485448.0	5	1	1	Day	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-14 00:00:00	17.467049999999997	7.452299999999998	12.300599479166669	2468847.0	5	2	1	Day	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-15 00:00:00	17.359700000000004	7.544399999999999	12.764902083333334	2437646.0	5	3	1	Day	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-16 00:00:00	19.095700000000004	7.2013500000000015	13.584155729166667	2390563.0	5	4	1	Day	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-17 00:00:00	21.118000000000002	8.9736	15.541899479166668	2073240.0	5	5	0	Day	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-18 00:00:00	22.92095	9.216349999999998	16.837469791666667	1896427.0	5	6	0	Day	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-19 00:00:00	22.5742	12.0614	17.565861458333334	2242263.0	5	0	1	Day	508	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2014-05-20 00:00:00	19.224000000000004	14.1224	16.5829078125	2303931.0	5	1	1	Day	509	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2014-05-21 00:00:00	20.0099	13.02425	16.2044875	2339928.0	5	2	1	Day	510	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2014-05-22 00:00:00	19.1021	12.38555	15.688028125	2326959.0	5	3	1	Day	511	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2014-05-23 00:00:00	17.4254	10.24765	13.846667187499998	2312647.0	5	4	1	Day	512	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2014-05-24 00:00:00	17.26955	9.0178	13.259161979166668	2062633.0	5	5	0	Day	513	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2014-05-25 00:00:00	19.04405	8.8771	14.166495833333334	1924360.0	5	6	0	Day	514	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2014-05-26 00:00:00	16.373250000000002	11.872500000000002	14.104954687500003	2300941.0	5	0	1	Day	515	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2014-05-27 00:00:00	16.680200000000006	11.012949999999998	13.674778645833335	2378212.0	5	1	1	Day	516	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2014-05-28 00:00:00	17.2179	9.869450000000002	13.712270833333335	2372763.0	5	2	1	Day	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-29 00:00:00	18.72205	10.8184	14.896918229166667	2025299.0	5	3	1	Holiday	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-30 00:00:00	19.75755	11.6343	15.916216666666665	2126310.0	5	4	1	Day	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-05-31 00:00:00	20.36675	11.2536	15.954981250000001	1978593.0	5	5	0	Day	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-01 00:00:00	19.89515	10.81155	15.658892708333335	1862209.0	6	6	0	Day	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-02 00:00:00	19.838	11.7045	16.239763020833333	2225484.0	6	0	1	Day	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-03 00:00:00	19.96325	12.66235	16.554492708333335	2290859.0	6	1	1	Day	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-04 00:00:00	16.575899999999994	12.225925	14.769286979166667	2329176.0	6	2	1	Day	524	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-06-05 00:00:00	20.7039	9.37345	15.19325625	2315806.0	6	3	1	Day	525	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-06-06 00:00:00	26.947000000000006	12.1281	19.848927083333333	2285696.0	6	4	1	Day	526	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-06-07 00:00:00	26.669850000000004	16.66255	21.651015625	2001343.0	6	5	0	Day	527	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-06-08 00:00:00	28.2343	16.0197	22.306669270833336	1834374.0	6	6	0	Day	528	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-06-09 00:00:00	27.56555	16.7523	22.31145677083333	1926056.0	6	0	1	Holiday	529	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-06-10 00:00:00	24.13115	16.759449999999998	20.654301562500002	2268782.0	6	1	1	Day	530	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-06-11 00:00:00	26.299500000000005	15.582200000000002	21.009091666666666	2295703.0	6	2	1	Day	531	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-06-12 00:00:00	27.314950000000003	16.1416	21.933197916666668	2321646.0	6	3	1	Day	532	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-06-13 00:00:00	26.337850000000003	16.2223	21.691313020833338	2299444.0	6	4	1	Day	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-14 00:00:00	23.3301	15.392550000000002	19.583704166666667	1991002.0	6	5	0	Day	534	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2014-06-15 00:00:00	20.86355	13.46	17.375677604166665	1824852.0	6	6	0	Day	535	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2014-06-16 00:00:00	21.8244	12.86095	17.573883333333335	2200763.0	6	0	1	Day	536	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2014-06-17 00:00:00	20.37425	13.4724	16.904715624999998	2272580.0	6	1	1	Day	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-18 00:00:00	22.04965	12.892800000000005	17.376317708333335	2275722.0	6	2	1	Day	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-19 00:00:00	23.82615	12.654400000000004	18.523273437500002	2289991.0	6	3	1	Day	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-20 00:00:00	24.03795	13.66555	19.292096875	2272352.0	6	4	1	Day	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-21 00:00:00	25.67655	13.156000000000002	20.052641145833334	2008327.0	6	5	0	Day	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-22 00:00:00	26.753750000000004	15.1433	21.3736796875	1867754.0	6	6	0	Day	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-23 00:00:00	24.21045	16.2272	20.415641145833334	2246131.0	6	0	1	Day	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-24 00:00:00	25.42865	14.932899999999998	20.511141145833335	2313870.0	6	1	1	Day	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-25 00:00:00	23.5458	14.8915	19.593416666666666	2306646.0	6	2	1	Day	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-26 00:00:00	23.57125	14.1081	19.237020312500004	2308718.0	6	3	1	Day	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-27 00:00:00	23.7894	14.6198	19.34016875	2283109.0	6	4	1	Day	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-06-28 00:00:00	21.41525	15.7024	18.241481770833335	2012023.0	6	5	0	Day	548	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-06-29 00:00:00	19.293000000000006	14.114800000000002	16.554930208333335	1848124.0	6	6	0	Day	549	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-06-30 00:00:00	21.1946	12.2954	17.0786953125	2195258.0	6	0	1	Day	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-01 00:00:00	23.2984	13.485	18.8079390625	2280698.0	7	1	1	Day	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-02 00:00:00	24.664050000000003	14.800050000000004	19.884062500000002	2293147.0	7	2	1	Day	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-03 00:00:00	27.8702	14.464	21.955184375	2328331.0	7	3	1	Day	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-04 00:00:00	24.1391	18.739	21.17662760416667	2294417.0	7	4	1	Day	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-05 00:00:00	23.42205	17.03775	20.069589062500004	2011444.0	7	5	0	Day	555	0	0	1	0	1	0	0	0	0	0	0	0	0	0
2014-07-06 00:00:00	21.68145	15.921525000000004	19.2666078125	1863230.0	7	6	0	Day	556	0	0	1	0	1	0	0	0	0	0	0	0	0	0
2014-07-07 00:00:00	19.8525	13.3828	16.862934375	2204504.0	7	0	1	Day	557	0	0	1	0	1	0	0	0	0	0	0	0	0	0
2014-07-08 00:00:00	19.751700000000003	13.8075	16.42894114583333	2279899.0	7	1	1	Day	558	0	0	1	0	1	0	0	0	0	0	0	0	0	0
2014-07-09 00:00:00	17.99465	13.40985	15.677209895833334	2302121.0	7	2	1	Day	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-10 00:00:00	18.3654	13.7231	16.054268229166667	2328420.0	7	3	1	Day	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-11 00:00:00	20.74145	14.60235	17.38836302083333	2296488.0	7	4	1	Day	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-12 00:00:00	21.2848	15.17365	18.106634375	2009277.0	7	5	0	Day	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-13 00:00:00	20.586550000000006	16.23485	18.368995833333333	1854736.0	7	6	0	Day	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-14 00:00:00	23.03745	14.59765	18.704328645833332	1876625.0	7	0	1	Holiday	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-15 00:00:00	25.3654	13.9522	20.151243750000003	2244431.0	7	1	1	Day	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-16 00:00:00	28.33155000000001	16.299200000000006	22.658723437500004	2325938.0	7	2	1	Day	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-17 00:00:00	31.11	17.444750000000006	24.624479687500003	2368247.0	7	3	1	Day	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-18 00:00:00	30.749150000000004	19.22495	25.072206250000004	2359381.0	7	4	1	Day	568	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-07-19 00:00:00	28.11685	20.194949999999995	23.957844270833334	2056654.0	7	5	0	Day	569	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-07-20 00:00:00	22.27165	18.04505	20.245420833333334	1864533.0	7	6	0	Day	570	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-07-21 00:00:00	22.82135	16.29095	19.478171354166665	2206352.0	7	0	1	Day	571	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-07-22 00:00:00	23.4792	16.68645	20.166744270833334	2289869.0	7	1	1	Day	572	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2014-07-23 00:00:00	27.8011	17.5711	22.445283333333332	2316413.0	7	2	1	Day	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-24 00:00:00	27.7466	18.113950000000006	23.209412500000003	2330764.0	7	3	1	Day	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-25 00:00:00	25.77015	17.42215	21.755132812499998	2257888.0	7	4	1	Day	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-26 00:00:00	25.504050000000003	16.637800000000002	21.065735416666666	1980806.0	7	5	0	Day	576	0	0	0	0	1	1	0	0	0	0	0	0	0	0
2014-07-27 00:00:00	26.746400000000005	16.837449999999997	21.85590989583333	1845894.0	7	6	0	Day	577	0	0	0	0	1	1	0	0	0	0	0	0	0	0
2014-07-28 00:00:00	21.5416	17.105050000000002	19.432614583333333	2147294.0	7	0	1	Day	578	0	0	0	0	1	1	0	0	0	0	0	0	0	0
2014-07-29 00:00:00	20.9968	14.872200000000005	17.907500000000002	2185922.0	7	1	1	Day	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-30 00:00:00	24.14745	15.762600000000004	19.918195833333332	2191058.0	7	2	1	Day	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-07-31 00:00:00	25.7558	14.86795	20.622514583333338	2187562.0	7	3	1	Day	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-01 00:00:00	26.07035	15.756700000000002	21.1642046875	2139122.0	8	4	1	Day	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-02 00:00:00	23.850950000000005	17.07935	20.00615625	1899596.0	8	5	0	Day	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-03 00:00:00	23.77715	15.611500000000005	19.513484375	1752969.0	8	6	0	Day	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-04 00:00:00	23.530300000000004	15.57375	19.387665625	1987285.0	8	0	1	Day	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-05 00:00:00	25.20805000000001	14.70315	20.284511458333334	2027831.0	8	1	1	Day	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0
